position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
3.916900000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.917100000000000000e+07,1.510742306709289551e-02,1.507314480841159821e-02,1.510573178529739380e-02,1.515990216284990311e-02,1.517906319350004196e-02,1.511589810252189636e-02
3.917300000000000000e+07,2.854014746844768524e-02,2.844220958650112152e-02,2.849667891860008240e-02,2.860490418970584869e-02,2.866438031196594238e-02,2.859312109649181366e-02
3.917500000000000000e+07,4.074661061167716980e-02,4.066649824380874634e-02,4.086754098534584045e-02,4.113626852631568909e-02,4.132314026355743408e-02,4.133765026926994324e-02
3.917700000000000000e+07,5.167699232697486877e-02,5.164085701107978821e-02,5.203565582633018494e-02,5.252166092395782471e-02,5.289307981729507446e-02,5.306153744459152222e-02
3.917900000000000000e+07,6.162695586681365967e-02,6.157683581113815308e-02,6.208101660013198853e-02,6.271867454051971436e-02,6.323143839836120605e-02,6.353021413087844849e-02
3.918100000000000000e+07,7.058404386043548584e-02,7.050599157810211182e-02,7.108452171087265015e-02,7.184774428606033325e-02,7.249796390533447266e-02,7.294028252363204956e-02
3.918300000000000000e+07,7.866899669170379639e-02,7.858964055776596069e-02,7.926184684038162231e-02,8.016930520534515381e-02,8.097874373197555542e-02,8.158846199512481689e-02
3.918500000000000000e+07,8.583619445562362671e-02,8.577164262533187866e-02,8.654911071062088013e-02,8.760265260934829712e-02,8.856633305549621582e-02,8.933436125516891479e-02
3.918700000000000000e+07,9.227453917264938354e-02,9.221377968788146973e-02,9.308308362960815430e-02,9.426325559616088867e-02,9.535104781389236450e-02,9.623916447162628174e-02
3.918900000000000000e+07,9.814749658107757568e-02,9.806875139474868774e-02,9.901019185781478882e-02,1.002986058592796326e-01,1.014840155839920044e-01,1.024527400732040405e-01
3.919100000000000000e+07,1.036472618579864502e-01,1.035128310322761536e-01,1.044781282544136047e-01,1.058222055435180664e-01,1.070388033986091614e-01,1.080015674233436584e-01
3.919300000000000000e+07,1.087836325168609619e-01,1.085896119475364685e-01,1.095629632472991943e-01,1.109295040369033813e-01,1.121217310428619385e-01,1.130023002624511719e-01
3.919500000000000000e+07,1.135425344109535217e-01,1.133265495300292969e-01,1.143453568220138550e-01,1.157807037234306335e-01,1.170100122690200806e-01,1.178822517395019531e-01
3.919700000000000000e+07,1.178356409072875977e-01,1.176323667168617249e-01,1.187302246689796448e-01,1.202780082821846008e-01,1.216055527329444885e-01,1.225457563996315002e-01
3.919900000000000000e+07,1.216174513101577759e-01,1.214247941970825195e-01,1.225971132516860962e-01,1.242586299777030945e-01,1.256954371929168701e-01,1.267185211181640625e-01
3.920100000000000000e+07,1.250219047069549561e-01,1.248322427272796631e-01,1.260659396648406982e-01,1.278266757726669312e-01,1.293604820966720581e-01,1.304576694965362549e-01
3.920300000000000000e+07,1.281820088624954224e-01,1.279958635568618774e-01,1.292878240346908569e-01,1.311437785625457764e-01,1.327721327543258667e-01,1.339443325996398926e-01
3.920500000000000000e+07,1.310729235410690308e-01,1.308804005384445190e-01,1.322157680988311768e-01,1.341430991888046265e-01,1.358374208211898804e-01,1.370534747838973999e-01
3.920700000000000000e+07,1.337214261293411255e-01,1.335148960351943970e-01,1.348797976970672607e-01,1.368470340967178345e-01,1.385601162910461426e-01,1.397642195224761963e-01
3.920900000000000000e+07,1.360620409250259399e-01,1.358361542224884033e-01,1.372175663709640503e-01,1.392043083906173706e-01,1.409085541963577271e-01,1.420700848102569580e-01
3.921100000000000000e+07,1.382069289684295654e-01,1.379642635583877563e-01,1.393623948097229004e-01,1.413803100585937500e-01,1.430988907814025879e-01,1.442504525184631348e-01
3.921300000000000000e+07,1.402249783277511597e-01,1.399882584810256958e-01,1.414347141981124878e-01,1.435257941484451294e-01,1.453089416027069092e-01,1.465073674917221069e-01
3.921500000000000000e+07,1.421404480934143066e-01,1.419332027435302734e-01,1.434617340564727783e-01,1.456640362739562988e-01,1.475521326065063477e-01,1.488393396139144897e-01
3.921700000000000000e+07,1.439167559146881104e-01,1.437306553125381470e-01,1.453265100717544556e-01,1.476258486509323120e-01,1.496060937643051147e-01,1.509729623794555664e-01
3.921900000000000000e+07,1.455016881227493286e-01,1.453025043010711670e-01,1.469174027442932129e-01,1.492656618356704712e-01,1.512904614210128784e-01,1.526917517185211182e-01
3.922100000000000000e+07,1.468982249498367310e-01,1.466557234525680542e-01,1.482584178447723389e-01,1.506256908178329468e-01,1.526676714420318604e-01,1.540787220001220703e-01
3.922300000000000000e+07,1.480876654386520386e-01,1.477952003479003906e-01,1.493796110153198242e-01,1.517587453126907349e-01,1.538099348545074463e-01,1.552200466394424438e-01
3.922500000000000000e+07,1.490957438945770264e-01,1.487476080656051636e-01,1.503133326768875122e-01,1.527068763971328735e-01,1.547712683677673340e-01,1.561852991580963135e-01
3.922700000000000000e+07,1.499728262424468994e-01,1.495600342750549316e-01,1.510915905237197876e-01,1.534882038831710815e-01,1.555569469928741455e-01,1.569637507200241089e-01
3.922900000000000000e+07,1.507643908262252808e-01,1.502853631973266602e-01,1.517710089683532715e-01,1.541656851768493652e-01,1.562443524599075317e-01,1.576593518257141113e-01
3.923100000000000000e+07,1.514588743448257446e-01,1.509197652339935303e-01,1.523551940917968750e-01,1.547405421733856201e-01,1.568219512701034546e-01,1.582393497228622437e-01
3.923300000000000000e+07,1.520120650529861450e-01,1.513987034559249878e-01,1.527681499719619751e-01,1.551219075918197632e-01,1.571733057498931885e-01,1.585469990968704224e-01
3.923500000000000000e+07,1.524560004472732544e-01,1.517606079578399658e-01,1.530597507953643799e-01,1.553731858730316162e-01,1.573844254016876221e-01,1.587034612894058228e-01
3.923700000000000000e+07,1.527919620275497437e-01,1.520292311906814575e-01,1.532701849937438965e-01,1.555598825216293335e-01,1.575579941272735596e-01,1.588611006736755371e-01
3.923900000000000000e+07,1.530965417623519897e-01,1.522708982229232788e-01,1.534502208232879639e-01,1.557143926620483398e-01,1.577069312334060669e-01,1.590121686458587646e-01
3.924100000000000000e+07,1.533466875553131104e-01,1.524678170680999756e-01,1.535893380641937256e-01,1.558341830968856812e-01,1.578301787376403809e-01,1.591487079858779907e-01
