position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
1.190410000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.190430000000000000e+08,1.489213574677705765e-02,1.494154985994100571e-02,1.506239734590053558e-02,1.517981290817260742e-02,1.523595582693815231e-02,1.523291599005460739e-02
1.190450000000000000e+08,2.836932800710201263e-02,2.837263233959674835e-02,2.848338522017002106e-02,2.860049158334732056e-02,2.865542471408843994e-02,2.865071222186088562e-02
1.190470000000000000e+08,4.075356572866439819e-02,4.072799161076545715e-02,4.081560298800468445e-02,4.091959074139595032e-02,4.098996147513389587e-02,4.101903736591339111e-02
1.190490000000000000e+08,5.201453715562820435e-02,5.203589797019958496e-02,5.217137187719345093e-02,5.233654379844665527e-02,5.250323191285133362e-02,5.265376344323158264e-02
1.190510000000000000e+08,6.244685128331184387e-02,6.248795613646507263e-02,6.264711916446685791e-02,6.284743547439575195e-02,6.308411806821823120e-02,6.333725899457931519e-02
1.190530000000000000e+08,7.207905501127243042e-02,7.209487259387969971e-02,7.224450260400772095e-02,7.245309650897979736e-02,7.272790372371673584e-02,7.303950190544128418e-02
1.190550000000000000e+08,8.097241073846817017e-02,8.096262812614440918e-02,8.110593259334564209e-02,8.132892102003097534e-02,8.163644373416900635e-02,8.197125792503356934e-02
1.190570000000000000e+08,8.905717730522155762e-02,8.900865167379379272e-02,8.914259821176528931e-02,8.937668800354003906e-02,8.967483043670654297e-02,8.990663290023803711e-02
1.190590000000000000e+08,9.645272791385650635e-02,9.633270651102066040e-02,9.644523262977600098e-02,9.667966514825820923e-02,9.692516177892684937e-02,9.693681448698043823e-02
1.190610000000000000e+08,1.031678989529609680e-01,1.030017361044883728e-01,1.031245365738868713e-01,1.034112349152565002e-01,1.036878749728202820e-01,1.036222502589225769e-01
1.190630000000000000e+08,1.092043817043304443e-01,1.090534329414367676e-01,1.092468574643135071e-01,1.096562743186950684e-01,1.100701764225959778e-01,1.101192310452461243e-01
1.190650000000000000e+08,1.146964430809020996e-01,1.145896613597869873e-01,1.148819550871849060e-01,1.154406815767288208e-01,1.160333752632141113e-01,1.162816435098648071e-01
1.190670000000000000e+08,1.197431981563568115e-01,1.196599751710891724e-01,1.200311854481697083e-01,1.207202598452568054e-01,1.214732304215431213e-01,1.219077780842781067e-01
1.190690000000000000e+08,1.242792382836341858e-01,1.241596266627311707e-01,1.245694831013679504e-01,1.253474205732345581e-01,1.261944472789764404e-01,1.267233788967132568e-01
1.190710000000000000e+08,1.283214688301086426e-01,1.281355321407318115e-01,1.285595744848251343e-01,1.293983906507492065e-01,1.302976161241531372e-01,1.308611929416656494e-01
1.190730000000000000e+08,1.321068853139877319e-01,1.318656057119369507e-01,1.323067843914031982e-01,1.332162320613861084e-01,1.341952979564666748e-01,1.348375380039215088e-01
1.190750000000000000e+08,1.356465518474578857e-01,1.353433430194854736e-01,1.357821673154830933e-01,1.367482841014862061e-01,1.378141790628433228e-01,1.385596245527267456e-01
1.190770000000000000e+08,1.389448493719100952e-01,1.385807991027832031e-01,1.390046626329421997e-01,1.400192379951477051e-01,1.411829888820648193e-01,1.420616954565048218e-01
1.190790000000000000e+08,1.420439183712005615e-01,1.416233032941818237e-01,1.420246064662933350e-01,1.430677920579910278e-01,1.443126648664474487e-01,1.453173309564590454e-01
1.190810000000000000e+08,1.449296176433563232e-01,1.444371789693832397e-01,1.447930485010147095e-01,1.458234190940856934e-01,1.471003443002700806e-01,1.481733918190002441e-01
1.190830000000000000e+08,1.475322246551513672e-01,1.469522565603256226e-01,1.472386419773101807e-01,1.482068151235580444e-01,1.494658887386322021e-01,1.505474150180816650e-01
1.190850000000000000e+08,1.497105360031127930e-01,1.490066945552825928e-01,1.491677165031433105e-01,1.499816924333572388e-01,1.511172354221343994e-01,1.520759016275405884e-01
1.190870000000000000e+08,1.514882296323776245e-01,1.506509184837341309e-01,1.506658196449279785e-01,1.512948125600814819e-01,1.522514224052429199e-01,1.530087888240814209e-01
1.190890000000000000e+08,1.531349420547485352e-01,1.522247791290283203e-01,1.521756947040557861e-01,1.527409851551055908e-01,1.536578685045242310e-01,1.543827503919601440e-01
1.190910000000000000e+08,1.547642350196838379e-01,1.538112163543701172e-01,1.537486910820007324e-01,1.543247848749160767e-01,1.552897393703460693e-01,1.561013162136077881e-01
