position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
1.425930000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425950000000000000e+08,1.394788362085819244e-02,1.398028992116451263e-02,1.405011210590600967e-02,1.419618818908929825e-02,1.440046541392803192e-02,1.463193353265523911e-02
1.425970000000000000e+08,2.603605389595031738e-02,2.603578381240367889e-02,2.610947377979755402e-02,2.632857114076614380e-02,2.666273899376392365e-02,2.705383859574794769e-02
1.425990000000000000e+08,3.663464263081550598e-02,3.658034279942512512e-02,3.663670644164085388e-02,3.689092397689819336e-02,3.730680420994758606e-02,3.780853003263473511e-02
1.426010000000000000e+08,4.626724123954772949e-02,4.616269841790199280e-02,4.620778933167457581e-02,4.650027304887771606e-02,4.699710011482238770e-02,4.760691151022911072e-02
1.426030000000000000e+08,5.558091402053833008e-02,5.544120818376541138e-02,5.546769499778747559e-02,5.577578395605087280e-02,5.632604286074638367e-02,5.701934173703193665e-02
1.426050000000000000e+08,6.490724533796310425e-02,6.476888060569763184e-02,6.478598713874816895e-02,6.510938704013824463e-02,6.571319699287414551e-02,6.649267673492431641e-02
1.426070000000000000e+08,7.375331223011016846e-02,7.360801845788955688e-02,7.360541075468063354e-02,7.393928617238998413e-02,7.459114491939544678e-02,7.544226944446563721e-02
1.426090000000000000e+08,8.157595247030258179e-02,8.136284351348876953e-02,8.130265772342681885e-02,8.162410557270050049e-02,8.229713141918182373e-02,8.317574113607406616e-02
1.426110000000000000e+08,8.839260786771774292e-02,8.809170126914978027e-02,8.797442913055419922e-02,8.829340338706970215e-02,8.899419754743576050e-02,8.990128338336944580e-02
1.426130000000000000e+08,9.447822719812393188e-02,9.410824626684188843e-02,9.396326541900634766e-02,9.431557357311248779e-02,9.507902711629867554e-02,9.604902565479278564e-02
1.426150000000000000e+08,9.990245103836059570e-02,9.946770220994949341e-02,9.929823130369186401e-02,9.967593103647232056e-02,1.004745662212371826e-01,1.014608442783355713e-01
1.426170000000000000e+08,1.047629565000534058e-01,1.042282059788703918e-01,1.039847210049629211e-01,1.043116971850395203e-01,1.050341278314590454e-01,1.058885604143142700e-01
1.426190000000000000e+08,1.091696694493293762e-01,1.085154190659523010e-01,1.081734597682952881e-01,1.084155812859535217e-01,1.090120300650596619e-01,1.096667721867561340e-01
1.426210000000000000e+08,1.133077964186668396e-01,1.125513315200805664e-01,1.121367216110229492e-01,1.123343929648399353e-01,1.128657460212707520e-01,1.134124770760536194e-01
1.426230000000000000e+08,1.172619089484214783e-01,1.164450272917747498e-01,1.160069406032562256e-01,1.162195354700088501e-01,1.167602390050888062e-01,1.172977462410926819e-01
1.426250000000000000e+08,1.210119053721427917e-01,1.201618909835815430e-01,1.197169050574302673e-01,1.199538707733154297e-01,1.205111965537071228e-01,1.210425347089767456e-01
1.426270000000000000e+08,1.245187595486640930e-01,1.236463561654090881e-01,1.232041567564010620e-01,1.234681382775306702e-01,1.240378990769386292e-01,1.245442554354667664e-01
1.426290000000000000e+08,1.277861148118972778e-01,1.269286721944808960e-01,1.265305280685424805e-01,1.268604546785354614e-01,1.274814605712890625e-01,1.280043572187423706e-01
1.426310000000000000e+08,1.307226717472076416e-01,1.299073547124862671e-01,1.295925229787826538e-01,1.300268769264221191e-01,1.307378709316253662e-01,1.313248723745346069e-01
1.426330000000000000e+08,1.336369216442108154e-01,1.329392492771148682e-01,1.327663362026214600e-01,1.333501487970352173e-01,1.341927796602249146e-01,1.348810046911239624e-01
1.426350000000000000e+08,1.366149634122848511e-01,1.361948549747467041e-01,1.362677961587905884e-01,1.370583325624465942e-01,1.380606293678283691e-01,1.388386338949203491e-01
1.426370000000000000e+08,1.393251121044158936e-01,1.391590237617492676e-01,1.394510120153427124e-01,1.404088884592056274e-01,1.415143609046936035e-01,1.422964036464691162e-01
1.426390000000000000e+08,1.416965872049331665e-01,1.416848450899124146e-01,1.421252191066741943e-01,1.431995928287506104e-01,1.443726122379302979e-01,1.451392918825149536e-01
1.426410000000000000e+08,1.437977850437164307e-01,1.439139991998672485e-01,1.444919109344482422e-01,1.456846296787261963e-01,1.469466239213943481e-01,1.477492451667785645e-01
1.426430000000000000e+08,1.456738412380218506e-01,1.459370106458663940e-01,1.466698944568634033e-01,1.479940861463546753e-01,1.493611931800842285e-01,1.502319425344467163e-01
1.426450000000000000e+08,1.473955512046813965e-01,1.477936506271362305e-01,1.486616134643554688e-01,1.500859856605529785e-01,1.515176445245742798e-01,1.524169445037841797e-01
1.426470000000000000e+08,1.489439010620117188e-01,1.494535952806472778e-01,1.504384130239486694e-01,1.519471704959869385e-01,1.534234136343002319e-01,1.543227881193161011e-01
1.426490000000000000e+08,1.502636075019836426e-01,1.509006321430206299e-01,1.520376801490783691e-01,1.536835432052612305e-01,1.552671194076538086e-01,1.562409102916717529e-01
1.426510000000000000e+08,1.513256132602691650e-01,1.520976126194000244e-01,1.533976495265960693e-01,1.551912873983383179e-01,1.568987667560577393e-01,1.579856723546981812e-01
1.426530000000000000e+08,1.522016674280166626e-01,1.530546247959136963e-01,1.544258743524551392e-01,1.562434881925582886e-01,1.579477190971374512e-01,1.590159535408020020e-01
1.426550000000000000e+08,1.529436111450195312e-01,1.538300216197967529e-01,1.551832407712936401e-01,1.568836271762847900e-01,1.584030091762542725e-01,1.592072546482086182e-01
1.426570000000000000e+08,1.536212563514709473e-01,1.545560806989669800e-01,1.559145897626876831e-01,1.575299203395843506e-01,1.588973551988601685e-01,1.594778299331665039e-01
1.426590000000000000e+08,1.542689651250839233e-01,1.552934944629669189e-01,1.567294746637344360e-01,1.583614796400070190e-01,1.596945673227310181e-01,1.602022498846054077e-01
1.426610000000000000e+08,1.548132598400115967e-01,1.559259742498397827e-01,1.574646532535552979e-01,1.591773927211761475e-01,1.605620533227920532e-01,1.610974818468093872e-01
1.426630000000000000e+08,1.552023142576217651e-01,1.563792824745178223e-01,1.580138057470321655e-01,1.598419249057769775e-01,1.613423824310302734e-01,1.619785726070404053e-01
1.426650000000000000e+08,1.554781198501586914e-01,1.566856205463409424e-01,1.583953201770782471e-01,1.603511869907379150e-01,1.619872450828552246e-01,1.627210974693298340e-01
1.426670000000000000e+08,1.555891633033752441e-01,1.567731499671936035e-01,1.584547162055969238e-01,1.603665500879287720e-01,1.619394421577453613e-01,1.625514179468154907e-01
1.426690000000000000e+08,1.556670814752578735e-01,1.568119674921035767e-01,1.583862006664276123e-01,1.599857807159423828e-01,1.610901802778244019e-01,1.612690240144729614e-01
1.426710000000000000e+08,1.557770520448684692e-01,1.570260673761367798e-01,1.586507409811019897e-01,1.601234525442123413e-01,1.609366834163665771e-01,1.608517020940780640e-01
1.426730000000000000e+08,1.558126062154769897e-01,1.572570949792861938e-01,1.590822041034698486e-01,1.606809347867965698e-01,1.615016311407089233e-01,1.614184528589248657e-01
1.426750000000000000e+08,1.557260453701019287e-01,1.573333740234375000e-01,1.593499034643173218e-01,1.611283570528030396e-01,1.620786935091018677e-01,1.621208339929580688e-01
