position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
1.045770000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.045790000000000000e+08,1.450491696596145630e-02,1.464472059160470963e-02,1.507293991744518280e-02,1.564882881939411163e-02,1.605956442654132843e-02,1.626616716384887695e-02
1.045810000000000000e+08,2.738128229975700378e-02,2.756974287331104279e-02,2.825243212282657623e-02,2.915117517113685608e-02,2.973231859505176544e-02,2.995570190250873566e-02
1.045830000000000000e+08,3.904514759778976440e-02,3.914489224553108215e-02,3.983677923679351807e-02,4.070753976702690125e-02,4.099992290139198303e-02,4.068876430392265320e-02
1.045850000000000000e+08,4.956607893109321594e-02,4.951166734099388123e-02,5.009579658508300781e-02,5.078990757465362549e-02,5.061850696802139282e-02,4.960260912775993347e-02
1.045870000000000000e+08,5.914131924510002136e-02,5.893974378705024719e-02,5.937166139483451843e-02,5.986298993229866028e-02,5.934894829988479614e-02,5.788310244679450989e-02
1.045890000000000000e+08,6.789546459913253784e-02,6.746514141559600830e-02,6.751231849193572998e-02,6.751164793968200684e-02,6.650611758232116699e-02,6.455793231725692749e-02
1.045910000000000000e+08,7.578628510236740112e-02,7.501201331615447998e-02,7.438741624355316162e-02,7.350190728902816772e-02,7.165413349866867065e-02,6.891039013862609863e-02
1.045930000000000000e+08,8.266109973192214966e-02,8.149200677871704102e-02,8.011510968208312988e-02,7.822893559932708740e-02,7.541897892951965332e-02,7.166083902120590210e-02
1.045950000000000000e+08,8.861330896615982056e-02,8.708608150482177734e-02,8.510563522577285767e-02,8.244325965642929077e-02,7.893846929073333740e-02,7.433043420314788818e-02
1.045970000000000000e+08,9.412978589534759521e-02,9.236513078212738037e-02,9.009163081645965576e-02,8.710258454084396362e-02,8.334925025701522827e-02,7.835587859153747559e-02
1.045990000000000000e+08,9.949640184640884399e-02,9.765954315662384033e-02,9.541881829500198364e-02,9.255073964595794678e-02,8.899943530559539795e-02,8.421934396028518677e-02
1.046010000000000000e+08,1.047194153070449829e-01,1.029103994369506836e-01,1.008581817150115967e-01,9.831580519676208496e-02,9.519299864768981934e-02,9.095174074172973633e-02
1.046030000000000000e+08,1.095687970519065857e-01,1.078190430998802185e-01,1.059768423438072205e-01,1.037638410925865173e-01,1.010714396834373474e-01,9.739182889461517334e-02
1.046050000000000000e+08,1.140347346663475037e-01,1.123092100024223328e-01,1.106132864952087402e-01,1.086447164416313171e-01,1.062827855348587036e-01,1.030463427305221558e-01
1.046070000000000000e+08,1.181009933352470398e-01,1.163743138313293457e-01,1.147847175598144531e-01,1.130047067999839783e-01,1.108892336487770081e-01,1.079730391502380371e-01
1.046090000000000000e+08,1.217415407299995422e-01,1.200010329484939575e-01,1.184746399521827698e-01,1.167864724993705750e-01,1.147768571972846985e-01,1.120271086692810059e-01
1.046110000000000000e+08,1.250204443931579590e-01,1.232540160417556763e-01,1.217626631259918213e-01,1.200952827930450439e-01,1.180630177259445190e-01,1.153348982334136963e-01
1.046130000000000000e+08,1.280517578125000000e-01,1.263148635625839233e-01,1.249276697635650635e-01,1.233762651681900024e-01,1.214514672756195068e-01,1.188979297876358032e-01
1.046150000000000000e+08,1.308107823133468628e-01,1.291512250900268555e-01,1.279256045818328857e-01,1.265739947557449341e-01,1.248714774847030640e-01,1.226081997156143188e-01
1.046170000000000000e+08,1.332965046167373657e-01,1.316628903150558472e-01,1.305183619260787964e-01,1.292585134506225586e-01,1.276577264070510864e-01,1.255316436290740967e-01
1.046190000000000000e+08,1.355164796113967896e-01,1.338757276535034180e-01,1.327359229326248169e-01,1.314244419336318970e-01,1.297097653150558472e-01,1.274267584085464478e-01
1.046210000000000000e+08,1.374951750040054321e-01,1.358862221240997314e-01,1.348148584365844727e-01,1.335554718971252441e-01,1.318694800138473511e-01,1.296158581972122192e-01
1.046230000000000000e+08,1.392315924167633057e-01,1.376972049474716187e-01,1.367693841457366943e-01,1.356803774833679199e-01,1.341795474290847778e-01,1.321511566638946533e-01
1.046250000000000000e+08,1.407938152551651001e-01,1.393243819475173950e-01,1.385334730148315430e-01,1.376259475946426392e-01,1.363396942615509033e-01,1.345799863338470459e-01
1.046270000000000000e+08,1.422436088323593140e-01,1.408295184373855591e-01,1.401572078466415405e-01,1.394210904836654663e-01,1.383476555347442627e-01,1.368540823459625244e-01
1.046290000000000000e+08,1.435917019844055176e-01,1.422384083271026611e-01,1.416815668344497681e-01,1.411090493202209473e-01,1.402388960123062134e-01,1.390003412961959839e-01
1.046310000000000000e+08,1.448519825935363770e-01,1.435739845037460327e-01,1.431315988302230835e-01,1.427152752876281738e-01,1.420391649007797241e-01,1.410491764545440674e-01
1.046330000000000000e+08,1.460351049900054932e-01,1.448373496532440186e-01,1.445096433162689209e-01,1.442391425371170044e-01,1.437362134456634521e-01,1.429718434810638428e-01
1.046350000000000000e+08,1.471666693687438965e-01,1.460444778203964233e-01,1.458198726177215576e-01,1.456750482320785522e-01,1.453127712011337280e-01,1.447318643331527710e-01
1.046370000000000000e+08,1.482281535863876343e-01,1.471883505582809448e-01,1.470595598220825195e-01,1.470276564359664917e-01,1.467969566583633423e-01,1.463938206434249878e-01
1.046390000000000000e+08,1.491197496652603149e-01,1.481643319129943848e-01,1.481277793645858765e-01,1.481953114271163940e-01,1.480785310268402100e-01,1.478323340415954590e-01
1.046410000000000000e+08,1.498346626758575439e-01,1.489418148994445801e-01,1.489749252796173096e-01,1.491122096776962280e-01,1.490703076124191284e-01,1.489205956459045410e-01
1.046430000000000000e+08,1.506148278713226318e-01,1.497539579868316650e-01,1.498119980096817017e-01,1.499732732772827148e-01,1.499678492546081543e-01,1.498660594224929810e-01
1.046450000000000000e+08,1.515348702669143677e-01,1.507179588079452515e-01,1.508198082447052002e-01,1.510336697101593018e-01,1.510967463254928589e-01,1.510836929082870483e-01
1.046470000000000000e+08,1.523908525705337524e-01,1.516418755054473877e-01,1.518271565437316895e-01,1.521506160497665405e-01,1.523270606994628906e-01,1.524436473846435547e-01
1.046490000000000000e+08,1.531025618314743042e-01,1.524322926998138428e-01,1.527443379163742065e-01,1.532290726900100708e-01,1.535403281450271606e-01,1.537973284721374512e-01
1.046510000000000000e+08,1.537007391452789307e-01,1.531139910221099854e-01,1.535664796829223633e-01,1.542137414216995239e-01,1.546550095081329346e-01,1.550444215536117554e-01
1.046530000000000000e+08,1.541694700717926025e-01,1.536652892827987671e-01,1.542324721813201904e-01,1.550050824880599976e-01,1.555638313293457031e-01,1.560749411582946777e-01
1.046550000000000000e+08,1.545074880123138428e-01,1.540747135877609253e-01,1.547303497791290283e-01,1.555888503789901733e-01,1.562320590019226074e-01,1.568294316530227661e-01
1.046570000000000000e+08,1.547822952270507812e-01,1.544122546911239624e-01,1.551502346992492676e-01,1.560873538255691528e-01,1.568044424057006836e-01,1.574619412422180176e-01
1.046590000000000000e+08,1.549987643957138062e-01,1.546879261732101440e-01,1.554851233959197998e-01,1.564749181270599365e-01,1.572478860616683960e-01,1.579496562480926514e-01
1.046610000000000000e+08,1.551430076360702515e-01,1.548910588026046753e-01,1.557475030422210693e-01,1.567940264940261841e-01,1.576378643512725830e-01,1.584008932113647461e-01
1.046630000000000000e+08,1.552782803773880005e-01,1.550751775503158569e-01,1.559861004352569580e-01,1.570738404989242554e-01,1.579568982124328613e-01,1.587510108947753906e-01
1.046650000000000000e+08,1.554730236530303955e-01,1.553320139646530151e-01,1.563454866409301758e-01,1.575327962636947632e-01,1.584942787885665894e-01,1.593399345874786377e-01
1.046670000000000000e+08,1.556705236434936523e-01,1.556303948163986206e-01,1.568818539381027222e-01,1.583375930786132812e-01,1.595197021961212158e-01,1.605271250009536743e-01
1.046690000000000000e+08,1.558064967393875122e-01,1.558569371700286865e-01,1.573814600706100464e-01,1.591767370700836182e-01,1.606298685073852539e-01,1.618088930845260620e-01
1.046710000000000000e+08,1.558531671762466431e-01,1.558878868818283081e-01,1.574202477931976318e-01,1.592584848403930664e-01,1.607323139905929565e-01,1.618917286396026611e-01
1.046730000000000000e+08,1.558965742588043213e-01,1.558437794446945190e-01,1.571551114320755005e-01,1.587349623441696167e-01,1.599804162979125977e-01,1.609562039375305176e-01
1.046750000000000000e+08,1.559772044420242310e-01,1.558668613433837891e-01,1.570420712232589722e-01,1.584692597389221191e-01,1.595766246318817139e-01,1.604330986738204956e-01
1.046770000000000000e+08,1.560483276844024658e-01,1.559216082096099854e-01,1.570865511894226074e-01,1.585322469472885132e-01,1.596667617559432983e-01,1.605476289987564087e-01
1.046790000000000000e+08,1.563360244035720825e-01,1.562341302633285522e-01,1.574474871158599854e-01,1.589673161506652832e-01,1.601869314908981323e-01,1.611434072256088257e-01
1.046810000000000000e+08,1.566558033227920532e-01,1.565798968076705933e-01,1.578555554151535034e-01,1.594754308462142944e-01,1.608101129531860352e-01,1.618741452693939209e-01
1.046830000000000000e+08,1.569498628377914429e-01,1.568843424320220947e-01,1.582058519124984741e-01,1.599121540784835815e-01,1.613555550575256348e-01,1.625153571367263794e-01
1.046850000000000000e+08,1.572352349758148193e-01,1.571633964776992798e-01,1.584869474172592163e-01,1.602197885513305664e-01,1.617117375135421753e-01,1.629175096750259399e-01
1.046870000000000000e+08,1.575584709644317627e-01,1.574811637401580811e-01,1.588027179241180420e-01,1.605510711669921875e-01,1.620654463768005371e-01,1.632856279611587524e-01
1.046890000000000000e+08,1.579422503709793091e-01,1.578676700592041016e-01,1.591930687427520752e-01,1.609563678503036499e-01,1.624761223793029785e-01,1.636766493320465088e-01
1.046910000000000000e+08,1.583374738693237305e-01,1.582755893468856812e-01,1.596216708421707153e-01,1.614107787609100342e-01,1.629332602024078369e-01,1.641007959842681885e-01
1.046930000000000000e+08,1.586109101772308350e-01,1.585521250963211060e-01,1.599133610725402832e-01,1.617157012224197388e-01,1.632252931594848633e-01,1.643460988998413086e-01
1.046950000000000000e+08,1.587564498186111450e-01,1.586713790893554688e-01,1.600146889686584473e-01,1.617933213710784912e-01,1.632515788078308105e-01,1.642805039882659912e-01
1.046970000000000000e+08,1.588724702596664429e-01,1.587560325860977173e-01,1.600738763809204102e-01,1.618261933326721191e-01,1.632364839315414429e-01,1.641861945390701294e-01
1.046990000000000000e+08,1.590398699045181274e-01,1.588996201753616333e-01,1.601966619491577148e-01,1.619328856468200684e-01,1.633143723011016846e-01,1.642187982797622681e-01
1.047010000000000000e+08,1.592400074005126953e-01,1.590766161680221558e-01,1.603491455316543579e-01,1.620637178421020508e-01,1.634141504764556885e-01,1.642781943082809448e-01
1.047030000000000000e+08,1.594304293394088745e-01,1.592439711093902588e-01,1.604845076799392700e-01,1.621646732091903687e-01,1.634683907032012939e-01,1.642729789018630981e-01
1.047050000000000000e+08,1.596080362796783447e-01,1.593998223543167114e-01,1.606105118989944458e-01,1.622635573148727417e-01,1.635373532772064209e-01,1.643055081367492676e-01
1.047070000000000000e+08,1.597783863544464111e-01,1.595617532730102539e-01,1.607540696859359741e-01,1.623942553997039795e-01,1.636596173048019409e-01,1.644195467233657837e-01
1.047090000000000000e+08,1.599359661340713501e-01,1.597194224596023560e-01,1.609010547399520874e-01,1.625398099422454834e-01,1.638162881135940552e-01,1.645909696817398071e-01
1.047110000000000000e+08,1.601235866546630859e-01,1.598982214927673340e-01,1.610529124736785889e-01,1.626743376255035400e-01,1.639448404312133789e-01,1.647074520587921143e-01
1.047130000000000000e+08,1.603571176528930664e-01,1.601033955812454224e-01,1.612040996551513672e-01,1.627799719572067261e-01,1.640148311853408813e-01,1.647361516952514648e-01
1.047150000000000000e+08,1.605878174304962158e-01,1.603042632341384888e-01,1.613519340753555298e-01,1.628898680210113525e-01,1.640997231006622314e-01,1.647924184799194336e-01
1.047170000000000000e+08,1.607529222965240479e-01,1.604430079460144043e-01,1.614474952220916748e-01,1.629644334316253662e-01,1.641681343317031860e-01,1.648514270782470703e-01
1.047190000000000000e+08,1.609150469303131104e-01,1.605856865644454956e-01,1.615598201751708984e-01,1.630793362855911255e-01,1.643144637346267700e-01,1.650378108024597168e-01
1.047210000000000000e+08,1.611557453870773315e-01,1.608052998781204224e-01,1.617408543825149536e-01,1.632439047098159790e-01,1.644903272390365601e-01,1.652400791645050049e-01
1.047230000000000000e+08,1.614538878202438354e-01,1.610595136880874634e-01,1.619061380624771118e-01,1.633067578077316284e-01,1.644459366798400879e-01,1.650931984186172485e-01
1.047250000000000000e+08,1.617497950792312622e-01,1.613192707300186157e-01,1.620800942182540894e-01,1.633781194686889648e-01,1.644109934568405151e-01,1.649634242057800293e-01
1.047270000000000000e+08,1.620127409696578979e-01,1.615578085184097290e-01,1.622512936592102051e-01,1.634843349456787109e-01,1.644661575555801392e-01,1.649966388940811157e-01
1.047290000000000000e+08,1.622570157051086426e-01,1.617947071790695190e-01,1.624518930912017822e-01,1.636813282966613770e-01,1.646937429904937744e-01,1.652987599372863770e-01
1.047310000000000000e+08,1.625011265277862549e-01,1.620469540357589722e-01,1.627029627561569214e-01,1.639597564935684204e-01,1.650210618972778320e-01,1.657030582427978516e-01
1.047330000000000000e+08,1.627511829137802124e-01,1.623053848743438721e-01,1.629872024059295654e-01,1.642540693283081055e-01,1.652950346469879150e-01,1.659437865018844604e-01
1.047350000000000000e+08,1.629677265882492065e-01,1.624928861856460571e-01,1.631353497505187988e-01,1.643306463956832886e-01,1.652800887823104858e-01,1.658273041248321533e-01
1.047370000000000000e+08,1.631211489439010620e-01,1.625364124774932861e-01,1.629438847303390503e-01,1.638469398021697998e-01,1.645831614732742310e-01,1.649884134531021118e-01
1.047390000000000000e+08,1.632441282272338867e-01,1.625478416681289673e-01,1.627091467380523682e-01,1.633097678422927856e-01,1.638558506965637207e-01,1.641677469015121460e-01
1.047410000000000000e+08,1.633571088314056396e-01,1.626060456037521362e-01,1.626310199499130249e-01,1.630754768848419189e-01,1.635749340057373047e-01,1.639273166656494141e-01
1.047430000000000000e+08,1.634360402822494507e-01,1.626773029565811157e-01,1.626424193382263184e-01,1.630192101001739502e-01,1.635678261518478394e-01,1.640536040067672729e-01
1.047450000000000000e+08,1.635738760232925415e-01,1.628205031156539917e-01,1.627852618694305420e-01,1.631379872560501099e-01,1.637497693300247192e-01,1.643785238265991211e-01
1.047470000000000000e+08,1.639222353696823120e-01,1.632831096649169922e-01,1.635195463895797729e-01,1.640704572200775146e-01,1.648298501968383789e-01,1.656098812818527222e-01
