position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
1.425930000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425950000000000000e+08,1.382313668727874756e-02,1.401915587484836578e-02,1.412638928741216660e-02,1.405498385429382324e-02,1.384691055864095688e-02,1.354722678661346436e-02
1.425970000000000000e+08,2.581728994846343994e-02,2.612204849720001221e-02,2.625340409576892853e-02,2.607847377657890320e-02,2.574017457664012909e-02,2.533674612641334534e-02
1.425990000000000000e+08,3.620844334363937378e-02,3.663710877299308777e-02,3.681802004575729370e-02,3.656614571809768677e-02,3.612603992223739624e-02,3.566638007760047913e-02
1.426010000000000000e+08,4.563575237989425659e-02,4.617462679743766785e-02,4.641604050993919373e-02,4.611454531550407410e-02,4.561818018555641174e-02,4.519128426909446716e-02
1.426030000000000000e+08,5.476864054799079895e-02,5.538014695048332214e-02,5.567896738648414612e-02,5.536530166864395142e-02,5.489596724510192871e-02,5.464244633913040161e-02
1.426050000000000000e+08,6.398320198059082031e-02,6.462884694337844849e-02,6.497807800769805908e-02,6.471657007932662964e-02,6.441193073987960815e-02,6.451336294412612915e-02
1.426070000000000000e+08,7.278029620647430420e-02,7.342230528593063354e-02,7.378569245338439941e-02,7.356332242488861084e-02,7.343489676713943481e-02,7.390563189983367920e-02
1.426090000000000000e+08,8.053699880838394165e-02,8.116067945957183838e-02,8.149495720863342285e-02,8.123022317886352539e-02,8.115529268980026245e-02,8.183863013982772827e-02
1.426110000000000000e+08,8.735202252864837646e-02,8.794540911912918091e-02,8.821456134319305420e-02,8.783436566591262817e-02,8.768502622842788696e-02,8.840396255254745483e-02
1.426130000000000000e+08,9.352660924196243286e-02,9.409298002719879150e-02,9.428409487009048462e-02,9.374997764825820923e-02,9.344577044248580933e-02,9.407629072666168213e-02
