position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
2.124900000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.125100000000000000e+07,1.211352553218603134e-02,1.208993606269359589e-02,1.202555187046527863e-02,1.178211160004138947e-02,1.140459720045328140e-02,1.111964974552392960e-02
2.125300000000000000e+07,2.252986282110214233e-02,2.246142365038394928e-02,2.234685793519020081e-02,2.189672924578189850e-02,2.115365117788314819e-02,2.059056982398033142e-02
2.125500000000000000e+07,3.213182464241981506e-02,3.206809610128402710e-02,3.198307752609252930e-02,3.144867345690727234e-02,3.046997450292110443e-02,2.967578358948230743e-02
2.125700000000000000e+07,4.123245924711227417e-02,4.120626300573348999e-02,4.123057425022125244e-02,4.073088243603706360e-02,3.963397443294525146e-02,3.867588192224502563e-02
2.125900000000000000e+07,4.958261176943778992e-02,4.961244389414787292e-02,4.978973791003227234e-02,4.939909279346466064e-02,4.826231300830841064e-02,4.720170050859451294e-02
2.126100000000000000e+07,5.762343108654022217e-02,5.771030113101005554e-02,5.807062238454818726e-02,5.787139013409614563e-02,5.681232735514640808e-02,5.573615804314613342e-02
2.126300000000000000e+07,6.607563793659210205e-02,6.623119115829467773e-02,6.681949645280838013e-02,6.693798303604125977e-02,6.614706665277481079e-02,6.518904119729995728e-02
2.126500000000000000e+07,7.430169731378555298e-02,7.452064007520675659e-02,7.533052563667297363e-02,7.577559351921081543e-02,7.525810599327087402e-02,7.437483221292495728e-02
2.126700000000000000e+07,8.159305900335311890e-02,8.186764270067214966e-02,8.286391198635101318e-02,8.355595171451568604e-02,8.317975699901580811e-02,8.222433179616928101e-02
2.126900000000000000e+07,8.817917853593826294e-02,8.849858492612838745e-02,8.965282887220382690e-02,9.052921086549758911e-02,9.017731994390487671e-02,8.899460732936859131e-02
2.127100000000000000e+07,9.428936243057250977e-02,9.464941918849945068e-02,9.594152122735977173e-02,9.696842730045318604e-02,9.658677130937576294e-02,9.509061276912689209e-02
2.127300000000000000e+07,9.994424134492874146e-02,1.003302410244941711e-01,1.017396673560142517e-01,1.028969138860702515e-01,1.024727001786231995e-01,1.006438285112380981e-01
2.127500000000000000e+07,1.052559763193130493e-01,1.056593805551528931e-01,1.071855053305625916e-01,1.084817796945571899e-01,1.080295145511627197e-01,1.058759838342666626e-01
2.127700000000000000e+07,1.101373359560966492e-01,1.105558052659034729e-01,1.122031807899475098e-01,1.136427521705627441e-01,1.131774857640266418e-01,1.107437089085578918e-01
