position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
8.000100000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000300000000000000e+07,1.416522264480590820e-02,1.435185875743627548e-02,1.440078113228082657e-02,1.422764547169208527e-02,1.383357029408216476e-02,1.305013336241245270e-02
8.000500000000000000e+07,2.697993256151676178e-02,2.724410966038703918e-02,2.727382443845272064e-02,2.692353725433349609e-02,2.625318989157676697e-02,2.501064725220203400e-02
8.000700000000000000e+07,3.856625407934188843e-02,3.892320394515991211e-02,3.893851116299629211e-02,3.845550119876861572e-02,3.760185092687606812e-02,3.599395975470542908e-02
8.000900000000000000e+07,4.915981367230415344e-02,4.962724074721336365e-02,4.965187609195709229e-02,4.903061687946319580e-02,4.800959303975105286e-02,4.616463184356689453e-02
8.001100000000000000e+07,5.874934047460556030e-02,5.936916917562484741e-02,5.945253744721412659e-02,5.870822072029113770e-02,5.752751976251602173e-02,5.551330000162124634e-02
8.001300000000000000e+07,6.711772829294204712e-02,6.788408756256103516e-02,6.805273145437240601e-02,6.718534976243972778e-02,6.583798676729202271e-02,6.373170018196105957e-02
8.001500000000000000e+07,7.444079965353012085e-02,7.535433024168014526e-02,7.562574744224548340e-02,7.465709000825881958e-02,7.316977530717849731e-02,7.105953246355056763e-02
8.001700000000000000e+07,8.093567937612533569e-02,8.202072978019714355e-02,8.244393765926361084e-02,8.144479244947433472e-02,7.988844066858291626e-02,7.787387073040008545e-02
8.001900000000000000e+07,8.723562210798263550e-02,8.847609162330627441e-02,8.907340466976165771e-02,8.819747716188430786e-02,8.683872967958450317e-02,8.516519516706466675e-02
8.002100000000000000e+07,9.323336929082870483e-02,9.462609887123107910e-02,9.542291611433029175e-02,9.477770328521728516e-02,9.377212077379226685e-02,9.256222099065780640e-02
