position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
1.561700000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.561900000000000000e+07,1.448771823197603226e-02,1.466787140816450119e-02,1.475885882973670959e-02,1.466087158769369125e-02,1.435473654419183731e-02,1.376769505441188812e-02
1.562100000000000000e+07,2.775572799146175385e-02,2.799184806644916534e-02,2.801585383713245392e-02,2.771296910941600800e-02,2.719505503773689270e-02,2.629065886139869690e-02
1.562300000000000000e+07,4.001054167747497559e-02,4.026019200682640076e-02,4.015221074223518372e-02,3.962770849466323853e-02,3.891450166702270508e-02,3.776444494724273682e-02
1.562500000000000000e+07,5.129348114132881165e-02,5.149422213435173035e-02,5.120998993515968323e-02,5.044281482696533203e-02,4.954102635383605957e-02,4.817459732294082642e-02
1.562700000000000000e+07,6.166632473468780518e-02,6.178861111402511597e-02,6.132885068655014038e-02,6.032780930399894714e-02,5.927176401019096375e-02,5.777916312217712402e-02
1.562900000000000000e+07,7.132972031831741333e-02,7.133118808269500732e-02,7.067719846963882446e-02,6.947187334299087524e-02,6.831756234169006348e-02,6.672177463769912720e-02
1.563100000000000000e+07,8.035620301961898804e-02,8.020769059658050537e-02,7.933989167213439941e-02,7.794862240552902222e-02,7.674764096736907959e-02,7.506686449050903320e-02
1.563300000000000000e+07,8.859145641326904297e-02,8.828652650117874146e-02,8.720422536134719849e-02,8.562093228101730347e-02,8.434908837080001831e-02,8.258233964443206787e-02
1.563500000000000000e+07,9.607041627168655396e-02,9.562697261571884155e-02,9.435556828975677490e-02,9.257236123085021973e-02,9.117753803730010986e-02,8.931770920753479004e-02
1.563700000000000000e+07,1.028629690408706665e-01,1.022983640432357788e-01,1.008659824728965759e-01,9.888656437397003174e-02,9.734304994344711304e-02,9.542498737573623657e-02
1.563900000000000000e+07,1.090197414159774780e-01,1.083467006683349609e-01,1.067710369825363159e-01,1.045991778373718262e-01,1.029189378023147583e-01,1.010574698448181152e-01
1.564100000000000000e+07,1.144889369606971741e-01,1.137309744954109192e-01,1.120477244257926941e-01,1.097135692834854126e-01,1.079184859991073608e-01,1.061879321932792664e-01
1.564300000000000000e+07,1.193740740418434143e-01,1.185612902045249939e-01,1.168159171938896179e-01,1.143749356269836426e-01,1.125016510486602783e-01,1.108971312642097473e-01
1.564500000000000000e+07,1.238258630037307739e-01,1.229833513498306274e-01,1.212146058678627014e-01,1.187212318181991577e-01,1.167963445186614990e-01,1.152687817811965942e-01
1.564700000000000000e+07,1.278483569622039795e-01,1.269935667514801025e-01,1.252278089523315430e-01,1.226898208260536194e-01,1.206815913319587708e-01,1.191785633563995361e-01
1.564900000000000000e+07,1.314422041177749634e-01,1.305849850177764893e-01,1.288412809371948242e-01,1.262623667716979980e-01,1.241482719779014587e-01,1.226348653435707092e-01
1.565100000000000000e+07,1.347328126430511475e-01,1.338693052530288696e-01,1.321568191051483154e-01,1.295782476663589478e-01,1.274127066135406494e-01,1.258795857429504395e-01
1.565300000000000000e+07,1.378405094146728516e-01,1.369724422693252563e-01,1.352854222059249878e-01,1.327256262302398682e-01,1.305311322212219238e-01,1.289630532264709473e-01
1.565500000000000000e+07,1.406151205301284790e-01,1.397555768489837646e-01,1.380912959575653076e-01,1.355002075433731079e-01,1.331736445426940918e-01,1.315169632434844971e-01
1.565700000000000000e+07,1.429723352193832397e-01,1.421342194080352783e-01,1.404974311590194702e-01,1.378329098224639893e-01,1.352968066930770874e-01,1.335438936948776245e-01
1.565900000000000000e+07,1.450388133525848389e-01,1.442299187183380127e-01,1.426387280225753784e-01,1.399289816617965698e-01,1.372036784887313843e-01,1.353613883256912231e-01
1.566100000000000000e+07,1.468808650970458984e-01,1.460903435945510864e-01,1.445581316947937012e-01,1.418678462505340576e-01,1.390408128499984741e-01,1.371403634548187256e-01
1.566300000000000000e+07,1.484183818101882935e-01,1.476440131664276123e-01,1.461873948574066162e-01,1.435652971267700195e-01,1.406778693199157715e-01,1.387458145618438721e-01
1.566500000000000000e+07,1.497460454702377319e-01,1.489794403314590454e-01,1.475911736488342285e-01,1.450493335723876953e-01,1.421305239200592041e-01,1.402152776718139648e-01
1.566700000000000000e+07,1.509955227375030518e-01,1.502327620983123779e-01,1.488996595144271851e-01,1.464235335588455200e-01,1.434814482927322388e-01,1.416166275739669800e-01
1.566900000000000000e+07,1.520266830921173096e-01,1.512686908245086670e-01,1.499909609556198120e-01,1.475761085748672485e-01,1.446090191602706909e-01,1.428049206733703613e-01
1.567100000000000000e+07,1.529570817947387695e-01,1.521981954574584961e-01,1.509661376476287842e-01,1.485986411571502686e-01,1.456060409545898438e-01,1.438768357038497925e-01
1.567300000000000000e+07,1.538337171077728271e-01,1.530753970146179199e-01,1.518945395946502686e-01,1.495769619941711426e-01,1.465626657009124756e-01,1.449084728956222534e-01
1.567500000000000000e+07,1.545774936676025391e-01,1.538171321153640747e-01,1.526894718408584595e-01,1.504347175359725952e-01,1.474283933639526367e-01,1.458738893270492554e-01
1.567700000000000000e+07,1.552047431468963623e-01,1.544424593448638916e-01,1.533760577440261841e-01,1.512147337198257446e-01,1.482605785131454468e-01,1.468251943588256836e-01
1.567900000000000000e+07,1.557935774326324463e-01,1.550251394510269165e-01,1.540137827396392822e-01,1.519546806812286377e-01,1.490646153688430786e-01,1.477475166320800781e-01
1.568100000000000000e+07,1.562667489051818848e-01,1.555045694112777710e-01,1.545544117689132690e-01,1.525986790657043457e-01,1.497623622417449951e-01,1.485376805067062378e-01
1.568300000000000000e+07,1.566510498523712158e-01,1.559038907289505005e-01,1.550178974866867065e-01,1.531554311513900757e-01,1.503559648990631104e-01,1.492118984460830688e-01
1.568500000000000000e+07,1.569385081529617310e-01,1.562163531780242920e-01,1.554015725851058960e-01,1.536288112401962280e-01,1.508607417345046997e-01,1.497807204723358154e-01
1.568700000000000000e+07,1.569868624210357666e-01,1.563066095113754272e-01,1.555828303098678589e-01,1.539082229137420654e-01,1.511422246694564819e-01,1.500569880008697510e-01
1.568900000000000000e+07,1.566762626171112061e-01,1.560522317886352539e-01,1.554466485977172852e-01,1.538990437984466553e-01,1.511027514934539795e-01,1.499331891536712646e-01
1.569100000000000000e+07,1.562822908163070679e-01,1.557153165340423584e-01,1.552319079637527466e-01,1.538165211677551270e-01,1.509791165590286255e-01,1.497154384851455688e-01
1.569300000000000000e+07,1.559576243162155151e-01,1.554397195577621460e-01,1.550685912370681763e-01,1.537767052650451660e-01,1.509088128805160522e-01,1.495660841464996338e-01
1.569500000000000000e+07,1.556596755981445312e-01,1.551849544048309326e-01,1.549212187528610229e-01,1.537587344646453857e-01,1.508738547563552856e-01,1.494503766298294067e-01
1.569700000000000000e+07,1.554409712553024292e-01,1.549942046403884888e-01,1.548196077346801758e-01,1.537796854972839355e-01,1.508945971727371216e-01,1.494056433439254761e-01
1.569900000000000000e+07,1.552300453186035156e-01,1.548061072826385498e-01,1.547083556652069092e-01,1.537774503231048584e-01,1.508987545967102051e-01,1.493827849626541138e-01
1.570100000000000000e+07,1.549641937017440796e-01,1.545577645301818848e-01,1.545205414295196533e-01,1.536698788404464722e-01,1.507750749588012695e-01,1.492357701063156128e-01
1.570300000000000000e+07,1.545684933662414551e-01,1.541787683963775635e-01,1.542047709226608276e-01,1.534247547388076782e-01,1.504803001880645752e-01,1.488891541957855225e-01
1.570500000000000000e+07,1.542333364486694336e-01,1.538357734680175781e-01,1.538988351821899414e-01,1.531698852777481079e-01,1.501635760068893433e-01,1.485126763582229614e-01
1.570700000000000000e+07,1.540062874555587769e-01,1.535795778036117554e-01,1.536542475223541260e-01,1.529515385627746582e-01,1.498890072107315063e-01,1.482162624597549438e-01
1.570900000000000000e+07,1.537903696298599243e-01,1.533416658639907837e-01,1.534239500761032104e-01,1.527325659990310669e-01,1.496380269527435303e-01,1.480009555816650391e-01
1.571100000000000000e+07,1.535447835922241211e-01,1.530843824148178101e-01,1.531800031661987305e-01,1.524860709905624390e-01,1.493522822856903076e-01,1.477774530649185181e-01
1.571300000000000000e+07,1.533198654651641846e-01,1.528561711311340332e-01,1.529609858989715576e-01,1.522283107042312622e-01,1.490223258733749390e-01,1.474972069263458252e-01
1.571500000000000000e+07,1.530460119247436523e-01,1.525784581899642944e-01,1.526885330677032471e-01,1.518908739089965820e-01,1.485695242881774902e-01,1.470615714788436890e-01
1.571700000000000000e+07,1.527460217475891113e-01,1.522681564092636108e-01,1.523645371198654175e-01,1.514727324247360229e-01,1.480273008346557617e-01,1.465372741222381592e-01
1.571900000000000000e+07,1.526044756174087524e-01,1.521156430244445801e-01,1.521786004304885864e-01,1.511620432138442993e-01,1.475910842418670654e-01,1.461459249258041382e-01
1.572100000000000000e+07,1.526143699884414673e-01,1.520965099334716797e-01,1.521025598049163818e-01,1.509497016668319702e-01,1.472971290349960327e-01,1.459778845310211182e-01
1.572300000000000000e+07,1.529134511947631836e-01,1.523664742708206177e-01,1.523258984088897705e-01,1.510966718196868896e-01,1.475213617086410522e-01,1.464554071426391602e-01
1.572500000000000000e+07,1.532610654830932617e-01,1.526834219694137573e-01,1.526027619838714600e-01,1.513257622718811035e-01,1.478837430477142334e-01,1.470787674188613892e-01
1.572700000000000000e+07,1.536064594984054565e-01,1.529932022094726562e-01,1.528660058975219727e-01,1.515368968248367310e-01,1.482078582048416138e-01,1.476075649261474609e-01
1.572900000000000000e+07,1.540754735469818115e-01,1.534136384725570679e-01,1.532138437032699585e-01,1.518173366785049438e-01,1.485893428325653076e-01,1.481460630893707275e-01
1.573100000000000000e+07,1.545351594686508179e-01,1.538103222846984863e-01,1.535225957632064819e-01,1.520696282386779785e-01,1.489723920822143555e-01,1.486780345439910889e-01
1.573300000000000000e+07,1.549310982227325439e-01,1.541369110345840454e-01,1.537602990865707397e-01,1.522673219442367554e-01,1.493141055107116699e-01,1.491556912660598755e-01
1.573500000000000000e+07,1.552847325801849365e-01,1.544205248355865479e-01,1.539519429206848145e-01,1.524140983819961548e-01,1.495870053768157959e-01,1.495509445667266846e-01
1.573700000000000000e+07,1.556384265422821045e-01,1.546975821256637573e-01,1.541268825531005859e-01,1.525353491306304932e-01,1.498243510723114014e-01,1.499260663986206055e-01
1.573900000000000000e+07,1.561018228530883789e-01,1.550792306661605835e-01,1.543997526168823242e-01,1.527545005083084106e-01,1.501658856868743896e-01,1.504238843917846680e-01
1.574100000000000000e+07,1.565548628568649292e-01,1.554516404867172241e-01,1.546637713909149170e-01,1.529713720083236694e-01,1.504952609539031982e-01,1.508982032537460327e-01
1.574300000000000000e+07,1.569581180810928345e-01,1.557635962963104248e-01,1.548596620559692383e-01,1.531370729207992554e-01,1.507692784070968628e-01,1.513152867555618286e-01
1.574500000000000000e+07,1.573076546192169189e-01,1.560166180133819580e-01,1.549994647502899170e-01,1.532632857561111450e-01,1.510009318590164185e-01,1.516910791397094727e-01
1.574700000000000000e+07,1.576817482709884644e-01,1.562892198562622070e-01,1.551567316055297852e-01,1.534182280302047729e-01,1.512707769870758057e-01,1.521037817001342773e-01
1.574900000000000000e+07,1.580207645893096924e-01,1.565313190221786499e-01,1.552982479333877563e-01,1.535876989364624023e-01,1.515960991382598877e-01,1.525769233703613281e-01
1.575100000000000000e+07,1.583541184663772583e-01,1.567769199609756470e-01,1.554601788520812988e-01,1.537918299436569214e-01,1.519649028778076172e-01,1.530963778495788574e-01
1.575300000000000000e+07,1.587356328964233398e-01,1.570847332477569580e-01,1.556889563798904419e-01,1.540513038635253906e-01,1.523780226707458496e-01,1.536490917205810547e-01
1.575500000000000000e+07,1.591129451990127563e-01,1.574058681726455688e-01,1.559479534626007080e-01,1.543426215648651123e-01,1.528165638446807861e-01,1.541978865861892700e-01
1.575700000000000000e+07,1.595217883586883545e-01,1.577622443437576294e-01,1.562495976686477661e-01,1.546910703182220459e-01,1.533391922712326050e-01,1.548279374837875366e-01
1.575900000000000000e+07,1.600079536437988281e-01,1.581916064023971558e-01,1.566113978624343872e-01,1.550722569227218628e-01,1.538834422826766968e-01,1.554950475692749023e-01
1.576100000000000000e+07,1.603900194168090820e-01,1.585192531347274780e-01,1.568717807531356812e-01,1.553364098072052002e-01,1.542714983224868774e-01,1.560112386941909790e-01
1.576300000000000000e+07,1.606068164110183716e-01,1.586944311857223511e-01,1.569997966289520264e-01,1.554801762104034424e-01,1.545193940401077271e-01,1.563814133405685425e-01
1.576500000000000000e+07,1.608775109052658081e-01,1.589459478855133057e-01,1.572203189134597778e-01,1.557062864303588867e-01,1.548286229372024536e-01,1.567955166101455688e-01
1.576700000000000000e+07,1.612242162227630615e-01,1.593017578125000000e-01,1.575721800327301025e-01,1.560492515563964844e-01,1.552272140979766846e-01,1.572824716567993164e-01
1.576900000000000000e+07,1.614946275949478149e-01,1.595931947231292725e-01,1.578742116689682007e-01,1.563654392957687378e-01,1.556101888418197632e-01,1.577469408512115479e-01
1.577100000000000000e+07,1.615565568208694458e-01,1.596780568361282349e-01,1.579886227846145630e-01,1.565372496843338013e-01,1.558793634176254272e-01,1.580852121114730835e-01
1.577300000000000000e+07,1.615563780069351196e-01,1.597041338682174683e-01,1.580455303192138672e-01,1.566542685031890869e-01,1.561062783002853394e-01,1.583605855703353882e-01
1.577500000000000000e+07,1.615953296422958374e-01,1.597609221935272217e-01,1.581159681081771851e-01,1.567525118589401245e-01,1.562887579202651978e-01,1.585903912782669067e-01
1.577700000000000000e+07,1.615927070379257202e-01,1.597848385572433472e-01,1.581579595804214478e-01,1.568058729171752930e-01,1.563970744609832764e-01,1.587159633636474609e-01
1.577900000000000000e+07,1.615478843450546265e-01,1.597727537155151367e-01,1.581716984510421753e-01,1.568284481763839722e-01,1.564547419548034668e-01,1.587553620338439941e-01
1.578100000000000000e+07,1.615707874298095703e-01,1.598191410303115845e-01,1.582413762807846069e-01,1.569051593542098999e-01,1.565502882003784180e-01,1.588209420442581177e-01
1.578300000000000000e+07,1.616005599498748779e-01,1.598745882511138916e-01,1.583286672830581665e-01,1.570090502500534058e-01,1.566784530878067017e-01,1.589310616254806519e-01
