position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
1.190410000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.190430000000000000e+08,1.483222190290689468e-02,1.485860440880060196e-02,1.504424028098583221e-02,1.514846086502075195e-02,1.500750798732042313e-02,1.447221450507640839e-02
1.190450000000000000e+08,2.851990424096584320e-02,2.843010425567626953e-02,2.851505577564239502e-02,2.853798493742942810e-02,2.838074043393135071e-02,2.751442790031433105e-02
1.190470000000000000e+08,4.113405197858810425e-02,4.095183685421943665e-02,4.089984297752380371e-02,4.084915295243263245e-02,4.076936095952987671e-02,3.963461518287658691e-02
1.190490000000000000e+08,5.265977978706359863e-02,5.245026201009750366e-02,5.231707915663719177e-02,5.223795026540756226e-02,5.230198800563812256e-02,5.115064233541488647e-02
1.190510000000000000e+08,6.338188797235488892e-02,6.311037391424179077e-02,6.286603212356567383e-02,6.270063668489456177e-02,6.285025924444198608e-02,6.176307052373886108e-02
1.190530000000000000e+08,7.328130304813385010e-02,7.290239632129669189e-02,7.253391295671463013e-02,7.224591076374053955e-02,7.240061461925506592e-02,7.133016735315322876e-02
1.190550000000000000e+08,8.241457492113113403e-02,8.195348083972930908e-02,8.147641271352767944e-02,8.104375004768371582e-02,8.114289492368698120e-02,8.005104959011077881e-02
1.190570000000000000e+08,9.072546660900115967e-02,9.018734097480773926e-02,8.960398286581039429e-02,8.899230509996414185e-02,8.889620751142501831e-02,8.760881423950195312e-02
1.190590000000000000e+08,9.831107407808303833e-02,9.766650944948196411e-02,9.698475152254104614e-02,9.620304405689239502e-02,9.582681208848953247e-02,9.421203285455703735e-02
1.190610000000000000e+08,1.051897555589675903e-01,1.044723317027091980e-01,1.037285551428794861e-01,1.028643399477005005e-01,1.023661047220230103e-01,1.006925255060195923e-01
1.190630000000000000e+08,1.113553419709205627e-01,1.106294840574264526e-01,1.098933070898056030e-01,1.090782657265663147e-01,1.087194979190826416e-01,1.074359938502311707e-01
1.190650000000000000e+08,1.169390454888343811e-01,1.162444129586219788e-01,1.155608594417572021e-01,1.148521676659584045e-01,1.147669032216072083e-01,1.140651404857635498e-01
