position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
1.425930000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425950000000000000e+08,1.363359205424785614e-02,1.389089040458202362e-02,1.406860910356044769e-02,1.414870470762252808e-02,1.424760464578866959e-02,1.444640662521123886e-02
1.425970000000000000e+08,2.558395825326442719e-02,2.597061172127723694e-02,2.617476321756839752e-02,2.622956037521362305e-02,2.642562054097652435e-02,2.688262052834033966e-02
1.425990000000000000e+08,3.600711375474929810e-02,3.650676086544990540e-02,3.673567622900009155e-02,3.675389289855957031e-02,3.702554479241371155e-02,3.769991174340248108e-02
1.426010000000000000e+08,4.548979923129081726e-02,4.606626927852630615e-02,4.632822424173355103e-02,4.633914306759834290e-02,4.671332240104675293e-02,4.764764010906219482e-02
1.426030000000000000e+08,5.467268079519271851e-02,5.530564859509468079e-02,5.559442937374114990e-02,5.561187118291854858e-02,5.612177029252052307e-02,5.738819018006324768e-02
1.426050000000000000e+08,6.388153880834579468e-02,6.456827372312545776e-02,6.489416956901550293e-02,6.498016417026519775e-02,6.572079658508300781e-02,6.744143366813659668e-02
1.426070000000000000e+08,7.267858833074569702e-02,7.337943464517593384e-02,7.370385527610778809e-02,7.383994013071060181e-02,7.479947805404663086e-02,7.694512605667114258e-02
1.426090000000000000e+08,8.055095374584197998e-02,8.118975907564163208e-02,8.142801374197006226e-02,8.150999248027801514e-02,8.254633098840713501e-02,8.491893112659454346e-02
1.426110000000000000e+08,8.751656860113143921e-02,8.804994076490402222e-02,8.815848082304000854e-02,8.812317252159118652e-02,8.912231773138046265e-02,9.154317528009414673e-02
1.426130000000000000e+08,9.379576146602630615e-02,9.422940015792846680e-02,9.422112256288528442e-02,9.406584501266479492e-02,9.498380124568939209e-02,9.734934568405151367e-02
1.426150000000000000e+08,9.941517561674118042e-02,9.974540024995803833e-02,9.962788969278335571e-02,9.934106469154357910e-02,1.001013517379760742e-01,1.022562906146049500e-01
1.426170000000000000e+08,1.044416353106498718e-01,1.046361029148101807e-01,1.043778136372566223e-01,1.038917452096939087e-01,1.043408960103988647e-01,1.060272604227066040e-01
1.426190000000000000e+08,1.089586392045021057e-01,1.090113446116447449e-01,1.086158901453018188e-01,1.079173162579536438e-01,1.079840213060379028e-01,1.090618744492530823e-01
1.426210000000000000e+08,1.131316572427749634e-01,1.130752861499786377e-01,1.126077473163604736e-01,1.117729023098945618e-01,1.115381419658660889e-01,1.121533513069152832e-01
1.426230000000000000e+08,1.170535683631896973e-01,1.169359758496284485e-01,1.164828762412071228e-01,1.156162619590759277e-01,1.152005717158317566e-01,1.155580952763557434e-01
1.426250000000000000e+08,1.207150295376777649e-01,1.205768734216690063e-01,1.201819628477096558e-01,1.193241178989410400e-01,1.187724024057388306e-01,1.189468130469322205e-01
1.426270000000000000e+08,1.240941956639289856e-01,1.239436268806457520e-01,1.236366778612136841e-01,1.228352487087249756e-01,1.221825629472732544e-01,1.221824884414672852e-01
1.426290000000000000e+08,1.271726191043853760e-01,1.270505040884017944e-01,1.269027441740036011e-01,1.262556612491607666e-01,1.255956590175628662e-01,1.254934072494506836e-01
1.426310000000000000e+08,1.298908889293670654e-01,1.298231780529022217e-01,1.298884451389312744e-01,1.294707208871841431e-01,1.288902461528778076e-01,1.287801265716552734e-01
1.426330000000000000e+08,1.325629800558090210e-01,1.326120942831039429e-01,1.329618692398071289e-01,1.328765451908111572e-01,1.325027495622634888e-01,1.325206160545349121e-01
1.426350000000000000e+08,1.352449655532836914e-01,1.355583220720291138e-01,1.363262087106704712e-01,1.367145925760269165e-01,1.366749703884124756e-01,1.368879228830337524e-01
1.426370000000000000e+08,1.376845687627792358e-01,1.382384747266769409e-01,1.393837183713912964e-01,1.401835978031158447e-01,1.404030025005340576e-01,1.406959444284439087e-01
1.426390000000000000e+08,1.398253440856933594e-01,1.405301094055175781e-01,1.419590562582015991e-01,1.430593878030776978e-01,1.434303969144821167e-01,1.436973363161087036e-01
1.426410000000000000e+08,1.417216360569000244e-01,1.425523161888122559e-01,1.442383080720901489e-01,1.456199884414672852e-01,1.461506038904190063e-01,1.464162021875381470e-01
1.426430000000000000e+08,1.434005647897720337e-01,1.443734467029571533e-01,1.463289260864257812e-01,1.480072438716888428e-01,1.487192809581756592e-01,1.490064412355422974e-01
1.426450000000000000e+08,1.449271887540817261e-01,1.460304707288742065e-01,1.482334733009338379e-01,1.501777023077011108e-01,1.510372012853622437e-01,1.513068825006484985e-01
1.426470000000000000e+08,1.463249623775482178e-01,1.475181877613067627e-01,1.499300897121429443e-01,1.521128714084625244e-01,1.530926972627639771e-01,1.533021330833435059e-01
1.426490000000000000e+08,1.475066095590591431e-01,1.487966030836105347e-01,1.514457613229751587e-01,1.539298593997955322e-01,1.551094353199005127e-01,1.553521305322647095e-01
1.426510000000000000e+08,1.484281718730926514e-01,1.498336941003799438e-01,1.527253538370132446e-01,1.555154919624328613e-01,1.569078415632247925e-01,1.572251170873641968e-01
1.426530000000000000e+08,1.491821259260177612e-01,1.506587117910385132e-01,1.536955833435058594e-01,1.566114574670791626e-01,1.580156534910202026e-01,1.582075059413909912e-01
1.426550000000000000e+08,1.498162746429443359e-01,1.513187289237976074e-01,1.544136404991149902e-01,1.572559475898742676e-01,1.583847552537918091e-01,1.581220775842666626e-01
1.426570000000000000e+08,1.503722220659255981e-01,1.519218534231185913e-01,1.550999432802200317e-01,1.579177826642990112e-01,1.588440090417861938e-01,1.582230478525161743e-01
1.426590000000000000e+08,1.509162783622741699e-01,1.525580883026123047e-01,1.558713763952255249e-01,1.587767153978347778e-01,1.596730202436447144e-01,1.589329838752746582e-01
1.426610000000000000e+08,1.513739824295043945e-01,1.531052440404891968e-01,1.565635651350021362e-01,1.596293747425079346e-01,1.606150716543197632e-01,1.598894298076629639e-01
1.426630000000000000e+08,1.516763269901275635e-01,1.534779816865921021e-01,1.570690125226974487e-01,1.603370308876037598e-01,1.615015715360641479e-01,1.608890295028686523e-01
1.426650000000000000e+08,1.518914401531219482e-01,1.537386327981948853e-01,1.574260741472244263e-01,1.608660072088241577e-01,1.621914952993392944e-01,1.616598665714263916e-01
1.426670000000000000e+08,1.519578546285629272e-01,1.538053601980209351e-01,1.574814468622207642e-01,1.608613282442092896e-01,1.620182991027832031e-01,1.611897200345993042e-01
1.426690000000000000e+08,1.520003080368041992e-01,1.538205444812774658e-01,1.574052721261978149e-01,1.604575216770172119e-01,1.610162705183029175e-01,1.595232188701629639e-01
1.426710000000000000e+08,1.520477086305618286e-01,1.539701670408248901e-01,1.576301455497741699e-01,1.606309264898300171e-01,1.609243154525756836e-01,1.590968370437622070e-01
1.426730000000000000e+08,1.520257145166397095e-01,1.541371494531631470e-01,1.580124497413635254e-01,1.612528264522552490e-01,1.616834700107574463e-01,1.599446982145309448e-01
1.426750000000000000e+08,1.518915891647338867e-01,1.541642695665359497e-01,1.582353711128234863e-01,1.617674678564071655e-01,1.624811887741088867e-01,1.609810143709182739e-01
1.426770000000000000e+08,1.517408341169357300e-01,1.541432738304138184e-01,1.583455502986907959e-01,1.621028035879135132e-01,1.630508154630661011e-01,1.617593467235565186e-01
1.426790000000000000e+08,1.516193747520446777e-01,1.541461050510406494e-01,1.584125608205795288e-01,1.622765362262725830e-01,1.633099764585494995e-01,1.619940549135208130e-01
1.426810000000000000e+08,1.515586525201797485e-01,1.542290151119232178e-01,1.585207581520080566e-01,1.624068766832351685e-01,1.634177416563034058e-01,1.619133204221725464e-01
1.426830000000000000e+08,1.515292525291442871e-01,1.543740928173065186e-01,1.586979478597640991e-01,1.625996679067611694e-01,1.636207401752471924e-01,1.620256006717681885e-01
1.426850000000000000e+08,1.514079123735427856e-01,1.543828845024108887e-01,1.587294191122055054e-01,1.626520454883575439e-01,1.637202501296997070e-01,1.621638983488082886e-01
1.426870000000000000e+08,1.511031985282897949e-01,1.541553437709808350e-01,1.584854125976562500e-01,1.623952686786651611e-01,1.634876132011413574e-01,1.619750857353210449e-01
1.426890000000000000e+08,1.507265120744705200e-01,1.538029611110687256e-01,1.580716669559478760e-01,1.619326770305633545e-01,1.630352586507797241e-01,1.615649759769439697e-01
1.426910000000000000e+08,1.503261327743530273e-01,1.534040868282318115e-01,1.576009541749954224e-01,1.614203900098800659e-01,1.625651866197586060e-01,1.611777544021606445e-01
1.426930000000000000e+08,1.499072015285491943e-01,1.529991924762725830e-01,1.571263521909713745e-01,1.609423607587814331e-01,1.622008532285690308e-01,1.609734594821929932e-01
1.426950000000000000e+08,1.497026532888412476e-01,1.528261601924896240e-01,1.568992882966995239e-01,1.607412397861480713e-01,1.621478646993637085e-01,1.611067354679107666e-01
1.426970000000000000e+08,1.495352238416671753e-01,1.526487320661544800e-01,1.565815359354019165e-01,1.603633910417556763e-01,1.618501096963882446e-01,1.609543710947036743e-01
1.426990000000000000e+08,1.493877321481704712e-01,1.524417251348495483e-01,1.561682224273681641e-01,1.598010361194610596e-01,1.612854897975921631e-01,1.604789644479751587e-01
1.427010000000000000e+08,1.492267400026321411e-01,1.521904021501541138e-01,1.556793451309204102e-01,1.590914875268936157e-01,1.604818999767303467e-01,1.596778184175491333e-01
1.427030000000000000e+08,1.490302383899688721e-01,1.518684029579162598e-01,1.550855785608291626e-01,1.582212150096893311e-01,1.594465374946594238e-01,1.585707962512969971e-01
1.427050000000000000e+08,1.488154828548431396e-01,1.515076011419296265e-01,1.544094085693359375e-01,1.572393178939819336e-01,1.582681685686111450e-01,1.572954803705215454e-01
1.427070000000000000e+08,1.486103385686874390e-01,1.511618793010711670e-01,1.537258476018905640e-01,1.562211960554122925e-01,1.570396572351455688e-01,1.559918075799942017e-01
1.427090000000000000e+08,1.484737247228622437e-01,1.508927047252655029e-01,1.530731022357940674e-01,1.551865339279174805e-01,1.557554155588150024e-01,1.546216905117034912e-01
1.427110000000000000e+08,1.483196914196014404e-01,1.505993753671646118e-01,1.523989886045455933e-01,1.541246771812438965e-01,1.544229835271835327e-01,1.531910300254821777e-01
1.427130000000000000e+08,1.483295708894729614e-01,1.504517197608947754e-01,1.519194990396499634e-01,1.533296555280685425e-01,1.534259170293807983e-01,1.521591097116470337e-01
1.427150000000000000e+08,1.486278027296066284e-01,1.506356894969940186e-01,1.518854498863220215e-01,1.531378030776977539e-01,1.531877368688583374e-01,1.520240306854248047e-01
1.427170000000000000e+08,1.489655524492263794e-01,1.509092748165130615e-01,1.520571410655975342e-01,1.532983481884002686e-01,1.534434109926223755e-01,1.524903923273086548e-01
1.427190000000000000e+08,1.491615772247314453e-01,1.510400176048278809e-01,1.521114557981491089e-01,1.533623635768890381e-01,1.536030322313308716e-01,1.528346836566925049e-01
1.427210000000000000e+08,1.493219733238220215e-01,1.511035263538360596e-01,1.520644277334213257e-01,1.532955467700958252e-01,1.535964161157608032e-01,1.529666930437088013e-01
1.427230000000000000e+08,1.494677662849426270e-01,1.511835902929306030e-01,1.520942449569702148e-01,1.533782482147216797e-01,1.537932753562927246e-01,1.533332616090774536e-01
1.427250000000000000e+08,1.497071534395217896e-01,1.514508426189422607e-01,1.523797214031219482e-01,1.537693142890930176e-01,1.543412953615188599e-01,1.540843993425369263e-01
1.427270000000000000e+08,1.498987972736358643e-01,1.516434997320175171e-01,1.525274664163589478e-01,1.539435535669326782e-01,1.545825898647308350e-01,1.544395089149475098e-01
1.427290000000000000e+08,1.499422490596771240e-01,1.515656858682632446e-01,1.522874981164932251e-01,1.535930931568145752e-01,1.541506350040435791e-01,1.539580225944519043e-01
1.427310000000000000e+08,1.498894989490509033e-01,1.513499319553375244e-01,1.518409699201583862e-01,1.529558151960372925e-01,1.533424556255340576e-01,1.530144214630126953e-01
1.427330000000000000e+08,1.498213857412338257e-01,1.511014997959136963e-01,1.513200253248214722e-01,1.521807014942169189e-01,1.523284912109375000e-01,1.518210768699645996e-01
1.427350000000000000e+08,1.496810764074325562e-01,1.507792770862579346e-01,1.507478207349777222e-01,1.513663828372955322e-01,1.512792110443115234e-01,1.506134122610092163e-01
