position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
2.124900000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.125100000000000000e+07,1.260945107787847519e-02,1.236226595938205719e-02,1.209711283445358276e-02,1.176578365266323090e-02,1.149268541485071182e-02,1.144963502883911133e-02
2.125300000000000000e+07,2.372064068913459778e-02,2.302145399153232574e-02,2.248352020978927612e-02,2.187423780560493469e-02,2.134885825216770172e-02,2.120929583907127380e-02
2.125500000000000000e+07,3.381572291254997253e-02,3.275472298264503479e-02,3.214319050312042236e-02,3.143937140703201294e-02,3.078926168382167816e-02,3.060654923319816589e-02
2.125700000000000000e+07,4.311636835336685181e-02,4.182204231619834900e-02,4.135971888899803162e-02,4.077118262648582458e-02,4.013556614518165588e-02,3.998199105262756348e-02
2.125900000000000000e+07,5.155809968709945679e-02,5.005761981010437012e-02,4.985122755169868469e-02,4.951945319771766663e-02,4.900682345032691956e-02,4.892906919121742249e-02
2.126100000000000000e+07,5.947187542915344238e-02,5.784525349736213684e-02,5.802115052938461304e-02,5.810696631669998169e-02,5.787629634141921997e-02,5.797277018427848816e-02
2.126300000000000000e+07,6.732125580310821533e-02,6.582310795783996582e-02,6.659797579050064087e-02,6.732854992151260376e-02,6.759215146303176880e-02,6.800306588411331177e-02
2.126500000000000000e+07,7.481495290994644165e-02,7.351052016019821167e-02,7.491573691368103027e-02,7.633368670940399170e-02,7.709874212741851807e-02,7.775350660085678101e-02
2.126700000000000000e+07,8.169513195753097534e-02,8.041392266750335693e-02,8.229368925094604492e-02,8.424650877714157104e-02,8.531868457794189453e-02,8.596916496753692627e-02
2.126900000000000000e+07,8.806256949901580811e-02,8.669689297676086426e-02,8.895260840654373169e-02,9.133291989564895630e-02,9.258395433425903320e-02,9.306664019823074341e-02
2.127100000000000000e+07,9.392599761486053467e-02,9.248620271682739258e-02,9.511144459247589111e-02,9.788516163825988770e-02,9.926600754261016846e-02,9.949074685573577881e-02
2.127300000000000000e+07,9.938341379165649414e-02,9.784349799156188965e-02,1.007955074310302734e-01,1.039063483476638794e-01,1.053522452712059021e-01,1.052275076508522034e-01
2.127500000000000000e+07,1.044815853238105774e-01,1.028530746698379517e-01,1.061285287141799927e-01,1.095799058675765991e-01,1.110989078879356384e-01,1.106385067105293274e-01
2.127700000000000000e+07,1.091131344437599182e-01,1.074277386069297791e-01,1.110330224037170410e-01,1.148250177502632141e-01,1.164194792509078979e-01,1.156675070524215698e-01
2.127900000000000000e+07,1.134172603487968445e-01,1.116480678319931030e-01,1.155243143439292908e-01,1.196089908480644226e-01,1.212567463517189026e-01,1.202174499630928040e-01
2.128100000000000000e+07,1.174771189689636230e-01,1.156598106026649475e-01,1.198079437017440796e-01,1.242203712463378906e-01,1.259916275739669800e-01,1.247473731637001038e-01
2.128300000000000000e+07,1.212406456470489502e-01,1.194898039102554321e-01,1.239730715751647949e-01,1.288055032491683960e-01,1.308294385671615601e-01,1.295266896486282349e-01
2.128500000000000000e+07,1.246940791606903076e-01,1.230629757046699524e-01,1.278488337993621826e-01,1.330404877662658691e-01,1.352928131818771362e-01,1.339462250471115112e-01
2.128700000000000000e+07,1.279533058404922485e-01,1.264595836400985718e-01,1.314510703086853027e-01,1.368365734815597534e-01,1.391862481832504272e-01,1.377113908529281616e-01
2.128900000000000000e+07,1.310382187366485596e-01,1.297029256820678711e-01,1.348112076520919800e-01,1.402155756950378418e-01,1.424993723630905151e-01,1.407456845045089722e-01
2.129100000000000000e+07,1.339135468006134033e-01,1.327544599771499634e-01,1.379144638776779175e-01,1.432076096534729004e-01,1.453145593404769897e-01,1.431903988122940063e-01
2.129300000000000000e+07,1.364173591136932373e-01,1.354600936174392700e-01,1.406386643648147583e-01,1.457687765359878540e-01,1.476922035217285156e-01,1.452728956937789917e-01
2.129500000000000000e+07,1.386594474315643311e-01,1.379726380109786987e-01,1.431912928819656372e-01,1.481807082891464233e-01,1.499908566474914551e-01,1.474564224481582642e-01
2.129700000000000000e+07,1.407476067543029785e-01,1.403736770153045654e-01,1.456248015165328979e-01,1.504611372947692871e-01,1.521975994110107422e-01,1.496720165014266968e-01
2.129900000000000000e+07,1.427048295736312866e-01,1.426650583744049072e-01,1.479056030511856079e-01,1.525341421365737915e-01,1.541748344898223877e-01,1.517089307308197021e-01
2.130100000000000000e+07,1.446699053049087524e-01,1.449744999408721924e-01,1.501797735691070557e-01,1.545656323432922363e-01,1.561037153005599976e-01,1.537191122770309448e-01
2.130300000000000000e+07,1.465389132499694824e-01,1.472314596176147461e-01,1.524502336978912354e-01,1.566694676876068115e-01,1.581762284040451050e-01,1.559388935565948486e-01
2.130500000000000000e+07,1.482153832912445068e-01,1.493481844663619995e-01,1.546530276536941528e-01,1.588173806667327881e-01,1.604010611772537231e-01,1.584208309650421143e-01
2.130700000000000000e+07,1.497983932495117188e-01,1.514557003974914551e-01,1.569300144910812378e-01,1.611138284206390381e-01,1.628331840038299561e-01,1.611808091402053833e-01
2.130900000000000000e+07,1.512061208486557007e-01,1.533880084753036499e-01,1.590328365564346313e-01,1.632792502641677856e-01,1.651486903429031372e-01,1.637834310531616211e-01
2.131100000000000000e+07,1.523247808218002319e-01,1.550063341856002808e-01,1.607367545366287231e-01,1.650032550096511841e-01,1.669849604368209839e-01,1.658413261175155640e-01
2.131300000000000000e+07,1.533032208681106567e-01,1.564615666866302490e-01,1.621666252613067627e-01,1.662704497575759888e-01,1.681573241949081421e-01,1.670299768447875977e-01
2.131500000000000000e+07,1.542979478836059570e-01,1.578792929649353027e-01,1.634536385536193848e-01,1.671826243400573730e-01,1.687141805887222290e-01,1.673804074525833130e-01
2.131700000000000000e+07,1.553495228290557861e-01,1.593293249607086182e-01,1.647422909736633301e-01,1.681032478809356689e-01,1.692889630794525146e-01,1.677398234605789185e-01
2.131900000000000000e+07,1.563907563686370850e-01,1.607873886823654175e-01,1.660863310098648071e-01,1.692629903554916382e-01,1.703239828348159790e-01,1.687553673982620239e-01
2.132100000000000000e+07,1.573472023010253906e-01,1.622301787137985229e-01,1.675025373697280884e-01,1.707165092229843140e-01,1.719055324792861938e-01,1.705524176359176636e-01
2.132300000000000000e+07,1.581888496875762939e-01,1.635750085115432739e-01,1.688098311424255371e-01,1.721021980047225952e-01,1.734844446182250977e-01,1.724204868078231812e-01
2.132500000000000000e+07,1.590708792209625244e-01,1.648754179477691650e-01,1.699462085962295532e-01,1.731011569499969482e-01,1.744719594717025757e-01,1.735043674707412720e-01
2.132700000000000000e+07,1.601662188768386841e-01,1.663340479135513306e-01,1.711589246988296509e-01,1.740761101245880127e-01,1.753258705139160156e-01,1.743258088827133179e-01
2.132900000000000000e+07,1.613610088825225830e-01,1.678569465875625610e-01,1.724620163440704346e-01,1.752312332391738892e-01,1.764501333236694336e-01,1.755326241254806519e-01
2.133100000000000000e+07,1.623954474925994873e-01,1.692110896110534668e-01,1.736456602811813354e-01,1.763624399900436401e-01,1.776325553655624390e-01,1.769090145826339722e-01
2.133300000000000000e+07,1.630828231573104858e-01,1.701812893152236938e-01,1.743865609169006348e-01,1.769805252552032471e-01,1.782287955284118652e-01,1.776381582021713257e-01
2.133500000000000000e+07,1.636789292097091675e-01,1.709914505481719971e-01,1.748809963464736938e-01,1.772672235965728760e-01,1.783996820449829102e-01,1.778288483619689941e-01
2.133700000000000000e+07,1.642579138278961182e-01,1.718073636293411255e-01,1.754080653190612793e-01,1.776355654001235962e-01,1.786881089210510254e-01,1.781767606735229492e-01
2.133900000000000000e+07,1.648347377777099609e-01,1.727212071418762207e-01,1.761335432529449463e-01,1.783019602298736572e-01,1.793985068798065186e-01,1.791020482778549194e-01
2.134100000000000000e+07,1.653712689876556396e-01,1.735325157642364502e-01,1.767657101154327393e-01,1.788967251777648926e-01,1.800976097583770752e-01,1.801007241010665894e-01
2.134300000000000000e+07,1.658184081315994263e-01,1.740474551916122437e-01,1.769860833883285522e-01,1.789968013763427734e-01,1.802541315555572510e-01,1.805341988801956177e-01
2.134500000000000000e+07,1.660772413015365601e-01,1.744696199893951416e-01,1.771069616079330444e-01,1.789616346359252930e-01,1.802666485309600830e-01,1.808522939682006836e-01
2.134700000000000000e+07,1.662379950284957886e-01,1.752487868070602417e-01,1.778593063354492188e-01,1.797432452440261841e-01,1.811829954385757446e-01,1.821662038564682007e-01
2.134900000000000000e+07,1.663418263196945190e-01,1.761718839406967163e-01,1.789660453796386719e-01,1.809898465871810913e-01,1.825947165489196777e-01,1.839662194252014160e-01
2.135100000000000000e+07,1.665602624416351318e-01,1.768929511308670044e-01,1.797705143690109253e-01,1.817868947982788086e-01,1.834782958030700684e-01,1.851355284452438354e-01
2.135300000000000000e+07,1.666836589574813843e-01,1.772405952215194702e-01,1.800793707370758057e-01,1.820117682218551636e-01,1.837943345308303833e-01,1.857474744319915771e-01
2.135500000000000000e+07,1.668755114078521729e-01,1.780382394790649414e-01,1.809469014406204224e-01,1.828020364046096802e-01,1.846480071544647217e-01,1.869202256202697754e-01
2.135700000000000000e+07,1.670272201299667358e-01,1.791951060295104980e-01,1.823238730430603027e-01,1.841557323932647705e-01,1.860385090112686157e-01,1.886220872402191162e-01
2.135900000000000000e+07,1.671166718006134033e-01,1.801961064338684082e-01,1.834941059350967407e-01,1.852941960096359253e-01,1.871630251407623291e-01,1.899848282337188721e-01
2.136100000000000000e+07,1.670981645584106445e-01,1.808356642723083496e-01,1.842189580202102661e-01,1.859308928251266479e-01,1.877134293317794800e-01,1.906880587339401245e-01
2.136300000000000000e+07,1.669316142797470093e-01,1.810684353113174438e-01,1.844823509454727173e-01,1.860727518796920776e-01,1.877013742923736572e-01,1.907594352960586548e-01
2.136500000000000000e+07,1.667066365480422974e-01,1.811231076717376709e-01,1.845596134662628174e-01,1.860076189041137695e-01,1.874638497829437256e-01,1.905750483274459839e-01
2.136700000000000000e+07,1.665285974740982056e-01,1.812974363565444946e-01,1.848371326923370361e-01,1.861810088157653809e-01,1.875214427709579468e-01,1.907064020633697510e-01
2.136900000000000000e+07,1.662612110376358032e-01,1.813700944185256958e-01,1.850626170635223389e-01,1.863285601139068604e-01,1.875776350498199463e-01,1.908180117607116699e-01
2.137100000000000000e+07,1.659083813428878784e-01,1.812926232814788818e-01,1.851639896631240845e-01,1.863980442285537720e-01,1.876040995121002197e-01,1.909209191799163818e-01
2.137300000000000000e+07,1.655649840831756592e-01,1.812354922294616699e-01,1.853440701961517334e-01,1.866428703069686890e-01,1.879096925258636475e-01,1.913751512765884399e-01
2.137500000000000000e+07,1.652564555406570435e-01,1.811122298240661621e-01,1.854019463062286377e-01,1.867501437664031982e-01,1.880502849817276001e-01,1.916106790304183960e-01
2.137700000000000000e+07,1.649055033922195435e-01,1.807763576507568359e-01,1.851538419723510742e-01,1.864648312330245972e-01,1.876836866140365601e-01,1.912071555852890015e-01
2.137900000000000000e+07,1.644958853721618652e-01,1.802454143762588501e-01,1.846265941858291626e-01,1.858420819044113159e-01,1.868924200534820557e-01,1.902731657028198242e-01
2.138100000000000000e+07,1.640568077564239502e-01,1.795630306005477905e-01,1.838672757148742676e-01,1.849265992641448975e-01,1.857253164052963257e-01,1.888768225908279419e-01
2.138300000000000000e+07,1.636244058609008789e-01,1.788619756698608398e-01,1.830781549215316772e-01,1.839703768491744995e-01,1.844823062419891357e-01,1.873601824045181274e-01
2.138500000000000000e+07,1.632469296455383301e-01,1.783268153667449951e-01,1.825366765260696411e-01,1.833541691303253174e-01,1.836824864149093628e-01,1.863743364810943604e-01
2.138700000000000000e+07,1.628792881965637207e-01,1.778880357742309570e-01,1.821804195642471313e-01,1.830382943153381348e-01,1.833205968141555786e-01,1.859370619058609009e-01
2.138900000000000000e+07,1.624549627304077148e-01,1.773482114076614380e-01,1.817038208246231079e-01,1.826095730066299438e-01,1.828765869140625000e-01,1.854367703199386597e-01
2.139100000000000000e+07,1.619682759046554565e-01,1.766856461763381958e-01,1.810786724090576172e-01,1.820184290409088135e-01,1.822751313447952271e-01,1.847942471504211426e-01
2.139300000000000000e+07,1.614168584346771240e-01,1.759197264909744263e-01,1.803249269723892212e-01,1.812746077775955200e-01,1.815061271190643311e-01,1.839758008718490601e-01
2.139500000000000000e+07,1.608736068010330200e-01,1.751054674386978149e-01,1.794833838939666748e-01,1.804129332304000854e-01,1.806032955646514893e-01,1.829990893602371216e-01
2.139700000000000000e+07,1.604378521442413330e-01,1.743512898683547974e-01,1.786631494760513306e-01,1.795435696840286255e-01,1.796771436929702759e-01,1.819688677787780762e-01
2.139900000000000000e+07,1.600319892168045044e-01,1.735863685607910156e-01,1.777907311916351318e-01,1.785891205072402954e-01,1.786464154720306396e-01,1.808090358972549438e-01
2.140100000000000000e+07,1.595128923654556274e-01,1.726893037557601929e-01,1.767596453428268433e-01,1.774459630250930786e-01,1.774019449949264526e-01,1.794039607048034668e-01
2.140300000000000000e+07,1.589690744876861572e-01,1.717567741870880127e-01,1.756642162799835205e-01,1.762194335460662842e-01,1.760637313127517700e-01,1.778892576694488525e-01
2.140500000000000000e+07,1.585196554660797119e-01,1.709137856960296631e-01,1.746249049901962280e-01,1.750156730413436890e-01,1.747284680604934692e-01,1.763596683740615845e-01
2.140700000000000000e+07,1.580660790205001831e-01,1.700359582901000977e-01,1.735046207904815674e-01,1.736729294061660767e-01,1.732026636600494385e-01,1.745908707380294800e-01
2.140900000000000000e+07,1.576163917779922485e-01,1.690540909767150879e-01,1.722264438867568970e-01,1.721264123916625977e-01,1.714318096637725830e-01,1.725400835275650024e-01
2.141100000000000000e+07,1.570930480957031250e-01,1.678905487060546875e-01,1.707072705030441284e-01,1.702884286642074585e-01,1.693184226751327515e-01,1.701061427593231201e-01
2.141300000000000000e+07,1.565367430448532104e-01,1.666950881481170654e-01,1.691686809062957764e-01,1.684447824954986572e-01,1.672072857618331909e-01,1.676737219095230103e-01
2.141500000000000000e+07,1.560107916593551636e-01,1.657489240169525146e-01,1.680118739604949951e-01,1.670879721641540527e-01,1.657083928585052490e-01,1.659673750400543213e-01
2.141700000000000000e+07,1.554435193538665771e-01,1.648188978433609009e-01,1.669330745935440063e-01,1.658706963062286377e-01,1.644303500652313232e-01,1.645535081624984741e-01
2.141900000000000000e+07,1.549297720193862915e-01,1.638332009315490723e-01,1.657758802175521851e-01,1.645951718091964722e-01,1.631239801645278931e-01,1.631524115800857544e-01
2.142100000000000000e+07,1.544917523860931396e-01,1.627792865037918091e-01,1.645030826330184937e-01,1.632126122713088989e-01,1.617249697446823120e-01,1.616644263267517090e-01
2.142300000000000000e+07,1.540651619434356689e-01,1.615076512098312378e-01,1.629107594490051270e-01,1.614345312118530273e-01,1.598698198795318604e-01,1.596624553203582764e-01
2.142500000000000000e+07,1.534642875194549561e-01,1.598340421915054321e-01,1.607543975114822388e-01,1.589460223913192749e-01,1.571681499481201172e-01,1.566729694604873657e-01
2.142700000000000000e+07,1.525626778602600098e-01,1.577328294515609741e-01,1.580367535352706909e-01,1.558366566896438599e-01,1.538204252719879150e-01,1.529823690652847290e-01
2.142900000000000000e+07,1.518818736076354980e-01,1.562800258398056030e-01,1.561466753482818604e-01,1.536926329135894775e-01,1.515417397022247314e-01,1.504113972187042236e-01
2.143100000000000000e+07,1.518905907869338989e-01,1.557448655366897583e-01,1.553920060396194458e-01,1.528588235378265381e-01,1.506766974925994873e-01,1.492981761693954468e-01
2.143300000000000000e+07,1.524194926023483276e-01,1.555655449628829956e-01,1.549905240535736084e-01,1.524358093738555908e-01,1.502622961997985840e-01,1.486854702234268188e-01
2.143500000000000000e+07,1.531242132186889648e-01,1.554755121469497681e-01,1.546105444431304932e-01,1.520127654075622559e-01,1.498584598302841187e-01,1.481327563524246216e-01
2.143700000000000000e+07,1.537624001502990723e-01,1.553089171648025513e-01,1.541860252618789673e-01,1.515951901674270630e-01,1.494957506656646729e-01,1.476591378450393677e-01
2.143900000000000000e+07,1.542966365814208984e-01,1.550761014223098755e-01,1.537811309099197388e-01,1.512986421585083008e-01,1.493226438760757446e-01,1.474335044622421265e-01
2.144100000000000000e+07,1.547465771436691284e-01,1.548009514808654785e-01,1.534239649772644043e-01,1.511671096086502075e-01,1.494367271661758423e-01,1.476557403802871704e-01
2.144300000000000000e+07,1.551599949598312378e-01,1.544947326183319092e-01,1.530778408050537109e-01,1.511040478944778442e-01,1.496478021144866943e-01,1.479922086000442505e-01
2.144500000000000000e+07,1.555912345647811890e-01,1.541570276021957397e-01,1.526426225900650024e-01,1.508995741605758667e-01,1.496280729770660400e-01,1.479326784610748291e-01
2.144700000000000000e+07,1.560673564672470093e-01,1.538387984037399292e-01,1.521838456392288208e-01,1.506472527980804443e-01,1.495403498411178589e-01,1.477662473917007446e-01
2.144900000000000000e+07,1.564514189958572388e-01,1.535137891769409180e-01,1.517512500286102295e-01,1.504590511322021484e-01,1.495634317398071289e-01,1.477872580289840698e-01
2.145100000000000000e+07,1.566198915243148804e-01,1.531027257442474365e-01,1.512955129146575928e-01,1.502895653247833252e-01,1.496426910161972046e-01,1.479092836380004883e-01
2.145300000000000000e+07,1.565678119659423828e-01,1.524953991174697876e-01,1.506714969873428345e-01,1.499762237071990967e-01,1.495961695909500122e-01,1.479189097881317139e-01
2.145500000000000000e+07,1.564638912677764893e-01,1.518129110336303711e-01,1.499628275632858276e-01,1.495750397443771362e-01,1.494599729776382446e-01,1.478426903486251831e-01
2.145700000000000000e+07,1.563918590545654297e-01,1.512256711721420288e-01,1.493726521730422974e-01,1.493101716041564941e-01,1.494895219802856445e-01,1.479683816432952881e-01
2.145900000000000000e+07,1.562802791595458984e-01,1.507271230220794678e-01,1.489377617835998535e-01,1.492461711168289185e-01,1.497469693422317505e-01,1.483664810657501221e-01
2.146100000000000000e+07,1.560649722814559937e-01,1.501888036727905273e-01,1.484935134649276733e-01,1.491656005382537842e-01,1.499476432800292969e-01,1.486729085445404053e-01
2.146300000000000000e+07,1.557494252920150757e-01,1.495705246925354004e-01,1.479665189981460571e-01,1.489721089601516724e-01,1.499580740928649902e-01,1.486775130033493042e-01
2.146500000000000000e+07,1.553912907838821411e-01,1.489589214324951172e-01,1.474692225456237793e-01,1.488065570592880249e-01,1.499627381563186646e-01,1.486292928457260132e-01
2.146700000000000000e+07,1.551077067852020264e-01,1.484393775463104248e-01,1.470748931169509888e-01,1.487482637166976929e-01,1.500593721866607666e-01,1.486689150333404541e-01
2.146900000000000000e+07,1.548802256584167480e-01,1.480167061090469360e-01,1.467912346124649048e-01,1.488045603036880493e-01,1.502607911825180054e-01,1.488318890333175659e-01
2.147100000000000000e+07,1.545552909374237061e-01,1.475182920694351196e-01,1.464291363954544067e-01,1.487687081098556519e-01,1.503602117300033569e-01,1.489059478044509888e-01
2.147300000000000000e+07,1.540910750627517700e-01,1.469373404979705811e-01,1.460236608982086182e-01,1.487219780683517456e-01,1.504953801631927490e-01,1.490982472896575928e-01
2.147500000000000000e+07,1.535926908254623413e-01,1.464087218046188354e-01,1.457355469465255737e-01,1.488303244113922119e-01,1.508407294750213623e-01,1.496041268110275269e-01
2.147700000000000000e+07,1.531613767147064209e-01,1.459963619709014893e-01,1.455593258142471313e-01,1.490032523870468140e-01,1.512572318315505981e-01,1.502658426761627197e-01
2.147900000000000000e+07,1.527392417192459106e-01,1.456285715103149414e-01,1.454229801893234253e-01,1.491504311561584473e-01,1.515683829784393311e-01,1.507767587900161743e-01
2.148100000000000000e+07,1.522902399301528931e-01,1.452448964118957520e-01,1.452311426401138306e-01,1.491522789001464844e-01,1.516059637069702148e-01,1.508749574422836304e-01
2.148300000000000000e+07,1.518504172563552856e-01,1.448510289192199707e-01,1.449714303016662598e-01,1.490125358104705811e-01,1.514362990856170654e-01,1.507047265768051147e-01
2.148500000000000000e+07,1.515352278947830200e-01,1.445792466402053833e-01,1.447849273681640625e-01,1.489023417234420776e-01,1.513071954250335693e-01,1.506106704473495483e-01
2.148700000000000000e+07,1.512725502252578735e-01,1.443713903427124023e-01,1.446313410997390747e-01,1.488210856914520264e-01,1.512737721204757690e-01,1.506919562816619873e-01
2.148900000000000000e+07,1.509906947612762451e-01,1.441603749990463257e-01,1.444470435380935669e-01,1.486497819423675537e-01,1.511137336492538452e-01,1.506289243698120117e-01
2.149100000000000000e+07,1.506053954362869263e-01,1.438295990228652954e-01,1.440862864255905151e-01,1.481705456972122192e-01,1.504752188920974731e-01,1.499430537223815918e-01
2.149300000000000000e+07,1.501704007387161255e-01,1.434495002031326294e-01,1.436393558979034424e-01,1.475169211626052856e-01,1.495508998632431030e-01,1.488807946443557739e-01
2.149500000000000000e+07,1.497528254985809326e-01,1.430824100971221924e-01,1.431741714477539062e-01,1.468050330877304077e-01,1.485291719436645508e-01,1.477105617523193359e-01
2.149700000000000000e+07,1.493993997573852539e-01,1.427733749151229858e-01,1.427385658025741577e-01,1.461005955934524536e-01,1.474886089563369751e-01,1.464979350566864014e-01
2.149900000000000000e+07,1.491047441959381104e-01,1.425410509109497070e-01,1.423739790916442871e-01,1.454631686210632324e-01,1.465137749910354614e-01,1.453378498554229736e-01
2.150100000000000000e+07,1.488333046436309814e-01,1.423465907573699951e-01,1.420388668775558472e-01,1.448388695716857910e-01,1.455462425947189331e-01,1.441853344440460205e-01
2.150300000000000000e+07,1.485653519630432129e-01,1.421547830104827881e-01,1.416826993227005005e-01,1.441553086042404175e-01,1.444860100746154785e-01,1.429098993539810181e-01
2.150500000000000000e+07,1.482153534889221191e-01,1.418968141078948975e-01,1.412742733955383301e-01,1.434209346771240234e-01,1.433777958154678345e-01,1.416052877902984619e-01
2.150700000000000000e+07,1.479043513536453247e-01,1.417152285575866699e-01,1.409952342510223389e-01,1.429067403078079224e-01,1.426296085119247437e-01,1.408060789108276367e-01
2.150900000000000000e+07,1.477666199207305908e-01,1.417645364999771118e-01,1.410432755947113037e-01,1.428914964199066162e-01,1.426174193620681763e-01,1.409523487091064453e-01
2.151100000000000000e+07,1.476768255233764648e-01,1.418788582086563110e-01,1.411937028169631958e-01,1.430566161870956421e-01,1.429001241922378540e-01,1.414841413497924805e-01
2.151300000000000000e+07,1.476208120584487915e-01,1.420278698205947876e-01,1.413654386997222900e-01,1.432164460420608521e-01,1.431327015161514282e-01,1.418974399566650391e-01
2.151500000000000000e+07,1.476103961467742920e-01,1.422196626663208008e-01,1.415602415800094604e-01,1.433477848768234253e-01,1.432315856218338013e-01,1.420309394598007202e-01
2.151700000000000000e+07,1.476303488016128540e-01,1.424774080514907837e-01,1.418347954750061035e-01,1.435554623603820801e-01,1.434074342250823975e-01,1.422344297170639038e-01
2.151900000000000000e+07,1.476065665483474731e-01,1.427185982465744019e-01,1.421089172363281250e-01,1.437799930572509766e-01,1.436300277709960938e-01,1.425197273492813110e-01
2.152100000000000000e+07,1.474980562925338745e-01,1.428645998239517212e-01,1.422713100910186768e-01,1.438764333724975586e-01,1.437127888202667236e-01,1.426376700401306152e-01
2.152300000000000000e+07,1.474242657423019409e-01,1.430301964282989502e-01,1.424330323934555054e-01,1.439619213342666626e-01,1.437560617923736572e-01,1.426632702350616455e-01
2.152500000000000000e+07,1.474164128303527832e-01,1.432667225599288940e-01,1.426782011985778809e-01,1.441290229558944702e-01,1.438992917537689209e-01,1.428162306547164917e-01
2.152700000000000000e+07,1.475706845521926880e-01,1.436602026224136353e-01,1.431127190589904785e-01,1.445348560810089111e-01,1.443467289209365845e-01,1.433551907539367676e-01
2.152900000000000000e+07,1.478676795959472656e-01,1.442327648401260376e-01,1.438265889883041382e-01,1.453591436147689819e-01,1.453609019517898560e-01,1.446013152599334717e-01
2.153100000000000000e+07,1.482394039630889893e-01,1.449161618947982788e-01,1.446750462055206299e-01,1.463467180728912354e-01,1.465358883142471313e-01,1.459886431694030762e-01
2.153300000000000000e+07,1.486868709325790405e-01,1.456799656152725220e-01,1.456025093793869019e-01,1.474152058362960815e-01,1.477764099836349487e-01,1.474093794822692871e-01
2.153500000000000000e+07,1.492547094821929932e-01,1.465593874454498291e-01,1.466461420059204102e-01,1.486302614212036133e-01,1.492169201374053955e-01,1.490551233291625977e-01
2.153700000000000000e+07,1.497563123703002930e-01,1.473422795534133911e-01,1.475670784711837769e-01,1.496632993221282959e-01,1.503811478614807129e-01,1.503162682056427002e-01
2.153900000000000000e+07,1.500240564346313477e-01,1.478343158960342407e-01,1.481117159128189087e-01,1.501128971576690674e-01,1.506994366645812988e-01,1.505006402730941772e-01
2.154100000000000000e+07,1.502204388380050659e-01,1.482668370008468628e-01,1.486250311136245728e-01,1.505633741617202759e-01,1.510551720857620239e-01,1.507461369037628174e-01
2.154300000000000000e+07,1.505486816167831421e-01,1.488482207059860229e-01,1.493262946605682373e-01,1.513052433729171753e-01,1.518716365098953247e-01,1.516393572092056274e-01
