position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
3.916900000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.917100000000000000e+07,1.481902506202459335e-02,1.501727662980556488e-02,1.515443716198205948e-02,1.504153758287429810e-02,1.458459533751010895e-02,1.403345353901386261e-02
3.917300000000000000e+07,2.783697471022605896e-02,2.822832204401493073e-02,2.854642458260059357e-02,2.841919288039207458e-02,2.763665281236171722e-02,2.669498324394226074e-02
3.917500000000000000e+07,3.967752307653427124e-02,4.035296663641929626e-02,4.093253612518310547e-02,4.088610783219337463e-02,3.994637727737426758e-02,3.877623379230499268e-02
3.917700000000000000e+07,5.020136013627052307e-02,5.122160166501998901e-02,5.210735276341438293e-02,5.223894864320755005e-02,5.136531218886375427e-02,5.020585283637046814e-02
3.917900000000000000e+07,5.967658385634422302e-02,6.099722534418106079e-02,6.214082986116409302e-02,6.242429465055465698e-02,6.161873042583465576e-02,6.046080216765403748e-02
3.918100000000000000e+07,6.817909330129623413e-02,6.977310031652450562e-02,7.114017009735107422e-02,7.152760773897171021e-02,7.074664533138275146e-02,6.953551620244979858e-02
3.918300000000000000e+07,7.591708004474639893e-02,7.777824997901916504e-02,7.934161275625228882e-02,7.979588955640792847e-02,7.900725305080413818e-02,7.770807296037673950e-02
3.918500000000000000e+07,8.280364423990249634e-02,8.491946756839752197e-02,8.666339516639709473e-02,8.716756105422973633e-02,8.635976910591125488e-02,8.498184382915496826e-02
3.918700000000000000e+07,8.893145620822906494e-02,9.129831194877624512e-02,9.322294592857360840e-02,9.377845376729965210e-02,9.296261519193649292e-02,9.154900908470153809e-02
3.918900000000000000e+07,9.440605342388153076e-02,9.703236073255538940e-02,9.915646165609359741e-02,9.978280961513519287e-02,9.897466003894805908e-02,9.755766391754150391e-02
3.919100000000000000e+07,9.945436567068099976e-02,1.023217290639877319e-01,1.046235039830207825e-01,1.052722260355949402e-01,1.043753102421760559e-01,1.028756275773048401e-01
3.919300000000000000e+07,1.042220219969749451e-01,1.072935387492179871e-01,1.097260862588882446e-01,1.103169098496437073e-01,1.092020198702812195e-01,1.075086295604705811e-01
3.919500000000000000e+07,1.087003275752067566e-01,1.119723021984100342e-01,1.145386770367622375e-01,1.151012927293777466e-01,1.138428002595901489e-01,1.120252162218093872e-01
3.919700000000000000e+07,1.127746999263763428e-01,1.162501499056816101e-01,1.189605295658111572e-01,1.195334270596504211e-01,1.182182282209396362e-01,1.163491457700729370e-01
3.919900000000000000e+07,1.163550466299057007e-01,1.200236976146697998e-01,1.228657215833663940e-01,1.234505176544189453e-01,1.220957413315773010e-01,1.201666742563247681e-01
