position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
8.000100000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000300000000000000e+07,1.413440145552158356e-02,1.428314391523599625e-02,1.435327529907226562e-02,1.429069694131612778e-02,1.402560248970985413e-02,1.344710029661655426e-02
8.000500000000000000e+07,2.666724845767021179e-02,2.694790810346603394e-02,2.712122350931167603e-02,2.709946408867835999e-02,2.670628204941749573e-02,2.569881826639175415e-02
8.000700000000000000e+07,3.793229907751083374e-02,3.838474676012992859e-02,3.868277370929718018e-02,3.873297944664955139e-02,3.829652816057205200e-02,3.699368610978126526e-02
8.000900000000000000e+07,4.815400019288063049e-02,4.881222918629646301e-02,4.927734658122062683e-02,4.943064227700233459e-02,4.899364709854125977e-02,4.752286523580551147e-02
8.001100000000000000e+07,5.748509988188743591e-02,5.833550542593002319e-02,5.896611511707305908e-02,5.923337861895561218e-02,5.881498008966445923e-02,5.725253000855445862e-02
8.001300000000000000e+07,6.562042981386184692e-02,6.664403527975082397e-02,6.745515018701553345e-02,6.783957034349441528e-02,6.742306798696517944e-02,6.579875946044921875e-02
8.001500000000000000e+07,7.282909750938415527e-02,7.397414743900299072e-02,7.494025677442550659e-02,7.541643828153610229e-02,7.497969269752502441e-02,7.329656183719635010e-02
8.001700000000000000e+07,7.944931834936141968e-02,8.064673095941543579e-02,8.172293007373809814e-02,8.225712925195693970e-02,8.178415149450302124e-02,8.004929870367050171e-02
8.001900000000000000e+07,8.621543645858764648e-02,8.732931315898895264e-02,8.840911090373992920e-02,8.894451707601547241e-02,8.842672407627105713e-02,8.667074143886566162e-02
8.002100000000000000e+07,9.272880852222442627e-02,9.374651312828063965e-02,9.484522044658660889e-02,9.540969878435134888e-02,9.487186372280120850e-02,9.312117099761962891e-02
8.002300000000000000e+07,9.796129167079925537e-02,9.897164255380630493e-02,1.001921594142913818e-01,1.008826196193695068e-01,1.003898531198501587e-01,9.866157174110412598e-02
8.002500000000000000e+07,1.022327765822410583e-01,1.032861918210983276e-01,1.046409532427787781e-01,1.054659187793731689e-01,1.050201207399368286e-01,1.032581776380538940e-01
8.002700000000000000e+07,1.062288209795951843e-01,1.073484346270561218e-01,1.087990701198577881e-01,1.097230017185211182e-01,1.093179434537887573e-01,1.075049713253974915e-01
8.002900000000000000e+07,1.101669743657112122e-01,1.113919243216514587e-01,1.129381060600280762e-01,1.139453649520874023e-01,1.135816499590873718e-01,1.117454022169113159e-01
8.003100000000000000e+07,1.139463782310485840e-01,1.153151392936706543e-01,1.169690191745758057e-01,1.180404573678970337e-01,1.176822781562805176e-01,1.157812848687171936e-01
8.003300000000000000e+07,1.174064576625823975e-01,1.189232319593429565e-01,1.206809058785438538e-01,1.218106970191001892e-01,1.214606389403343201e-01,1.195049807429313660e-01
8.003500000000000000e+07,1.204071417450904846e-01,1.221029311418533325e-01,1.239891946315765381e-01,1.251831948757171631e-01,1.248365640640258789e-01,1.228244304656982422e-01
8.003700000000000000e+07,1.230797246098518372e-01,1.249405369162559509e-01,1.269423812627792358e-01,1.281720250844955444e-01,1.277644038200378418e-01,1.256307661533355713e-01
8.003900000000000000e+07,1.255613118410110474e-01,1.275646239519119263e-01,1.296606361865997314e-01,1.308999061584472656e-01,1.303966194391250610e-01,1.281203776597976685e-01
8.004100000000000000e+07,1.279723942279815674e-01,1.301394104957580566e-01,1.323488205671310425e-01,1.336383670568466187e-01,1.331306546926498413e-01,1.308415383100509644e-01
8.004300000000000000e+07,1.301552653312683105e-01,1.325057893991470337e-01,1.348669677972793579e-01,1.362378001213073730e-01,1.357659697532653809e-01,1.335119307041168213e-01
