position_bp,is_alpha_0.0,is_alpha_0.4,is_alpha_0.8,is_alpha_1.2,is_alpha_1.6,is_alpha_2.0
1.190410000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.190430000000000000e+08,1.449909247457981110e-02,1.483773067593574524e-02,1.510846707969903946e-02,1.507833320647478104e-02,1.489945314824581146e-02,1.474215649068355560e-02
1.190450000000000000e+08,2.745413966476917267e-02,2.805063128471374512e-02,2.851987816393375397e-02,2.845484390854835510e-02,2.807450108230113983e-02,2.773280628025531769e-02
1.190470000000000000e+08,3.935060650110244751e-02,4.022405296564102173e-02,4.084780439734458923e-02,4.073255136609077454e-02,4.015352949500083923e-02,3.961411118507385254e-02
1.190490000000000000e+08,5.031480267643928528e-02,5.143232643604278564e-02,5.221352353692054749e-02,5.208935588598251343e-02,5.133599042892456055e-02,5.059525743126869202e-02
1.190510000000000000e+08,6.041410937905311584e-02,6.172606721520423889e-02,6.267045438289642334e-02,6.257418543100357056e-02,6.170341372489929199e-02,6.080372259020805359e-02
1.190530000000000000e+08,6.960149854421615601e-02,7.109843939542770386e-02,7.222349941730499268e-02,7.217926532030105591e-02,7.122459262609481812e-02,7.020498067140579224e-02
1.190550000000000000e+08,7.800821959972381592e-02,7.969122380018234253e-02,8.102544397115707397e-02,8.107012510299682617e-02,8.008488267660140991e-02,7.903221994638442993e-02
1.190570000000000000e+08,8.555023372173309326e-02,8.742930740118026733e-02,8.899404853582382202e-02,8.913973718881607056e-02,8.812902867794036865e-02,8.704765141010284424e-02
1.190590000000000000e+08,9.235464036464691162e-02,9.443585574626922607e-02,9.622792154550552368e-02,9.646935015916824341e-02,9.542466700077056885e-02,9.428867697715759277e-02
1.190610000000000000e+08,9.860453754663467407e-02,1.008758619427680969e-01,1.028729230165481567e-01,1.031903252005577087e-01,1.020912900567054749e-01,1.008660942316055298e-01
1.190630000000000000e+08,1.044523119926452637e-01,1.068779677152633667e-01,1.090235412120819092e-01,1.093625724315643311e-01,1.081561893224716187e-01,1.067751049995422363e-01
1.190650000000000000e+08,1.099071875214576721e-01,1.124621182680130005e-01,1.147158220410346985e-01,1.150574460625648499e-01,1.137567237019538879e-01,1.122103333473205566e-01
1.190670000000000000e+08,1.148661822080612183e-01,1.175501048564910889e-01,1.199127733707427979e-01,1.202606186270713806e-01,1.188852861523628235e-01,1.171865314245223999e-01
1.190690000000000000e+08,1.191758066415786743e-01,1.220095977187156677e-01,1.244930848479270935e-01,1.248067393898963928e-01,1.232838854193687439e-01,1.213504523038864136e-01
1.190710000000000000e+08,1.229342967271804810e-01,1.259264051914215088e-01,1.285262256860733032e-01,1.287674456834793091e-01,1.270387917757034302e-01,1.248194798827171326e-01
1.190730000000000000e+08,1.264376491308212280e-01,1.295918375253677368e-01,1.323122978210449219e-01,1.324972510337829590e-01,1.305881440639495850e-01,1.281032562255859375e-01
1.190750000000000000e+08,1.297459304332733154e-01,1.330242305994033813e-01,1.358272284269332886e-01,1.359438449144363403e-01,1.338879019021987915e-01,1.312181055545806885e-01
1.190770000000000000e+08,1.328440159559249878e-01,1.362257003784179688e-01,1.390844881534576416e-01,1.391426622867584229e-01,1.369884610176086426e-01,1.342099308967590332e-01
1.190790000000000000e+08,1.356831640005111694e-01,1.391768753528594971e-01,1.421110481023788452e-01,1.421587616205215454e-01,1.399837583303451538e-01,1.371954828500747681e-01
1.190810000000000000e+08,1.382037252187728882e-01,1.418210268020629883e-01,1.448540985584259033e-01,1.449181288480758667e-01,1.427445411682128906e-01,1.399708390235900879e-01
1.190830000000000000e+08,1.403764784336090088e-01,1.441048383712768555e-01,1.472449004650115967e-01,1.473312228918075562e-01,1.451412141323089600e-01,1.423588097095489502e-01
1.190850000000000000e+08,1.420945674180984497e-01,1.458930969238281250e-01,1.491040587425231934e-01,1.491482406854629517e-01,1.468668729066848755e-01,1.440167874097824097e-01
1.190870000000000000e+08,1.434818506240844727e-01,1.473162919282913208e-01,1.505471915006637573e-01,1.504917591810226440e-01,1.480642855167388916e-01,1.450851559638977051e-01
1.190890000000000000e+08,1.448996067047119141e-01,1.487878412008285522e-01,1.520485579967498779e-01,1.519227623939514160e-01,1.493890583515167236e-01,1.463010758161544800e-01
1.190910000000000000e+08,1.464066058397293091e-01,1.503443568944931030e-01,1.536357849836349487e-01,1.534723043441772461e-01,1.508931666612625122e-01,1.477762460708618164e-01
1.190930000000000000e+08,1.478698402643203735e-01,1.518229693174362183e-01,1.551304161548614502e-01,1.549519747495651245e-01,1.523794531822204590e-01,1.493249088525772095e-01
1.190950000000000000e+08,1.492440402507781982e-01,1.531731039285659790e-01,1.564711928367614746e-01,1.562936305999755859e-01,1.537798047065734863e-01,1.508592516183853149e-01
